id,nombre,sup_id,sup_nombre,tipo,mes,precio_alquiler,precio_venta,superficie_venta
80101,el raval,80100,ciutat vella,barri,2012-01-01,,2086,
80101,el raval,80100,ciutat vella,barri,2012-02-01,,2266,588
80101,el raval,80100,ciutat vella,barri,2012-03-01,,1676,
80101,el raval,80100,ciutat vella,barri,2012-04-01,,1880,
80101,el raval,80100,ciutat vella,barri,2012-05-01,,2038,
80101,el raval,80100,ciutat vella,barri,2012-06-01,,1574,
80101,el raval,80100,ciutat vella,barri,2012-07-01,,2014,
80101,el raval,80100,ciutat vella,barri,2012-08-01,,1713,
80101,el raval,80100,ciutat vella,barri,2012-09-01,,1206,
80101,el raval,80100,ciutat vella,barri,2012-10-01,,1820,
80101,el raval,80100,ciutat vella,barri,2012-11-01,,1349,
80101,el raval,80100,ciutat vella,barri,2012-12-01,,2056,862
80101,el raval,80100,ciutat vella,barri,2013-01-01,,1750,1363
80101,el raval,80100,ciutat vella,barri,2013-02-01,,1527,
80101,el raval,80100,ciutat vella,barri,2013-03-01,,1654,
80101,el raval,80100,ciutat vella,barri,2013-04-01,,1540,251
80101,el raval,80100,ciutat vella,barri,2013-05-01,,1778,24905
80101,el raval,80100,ciutat vella,barri,2013-06-01,,1685,
80101,el raval,80100,ciutat vella,barri,2013-07-01,,1452,
80101,el raval,80100,ciutat vella,barri,2013-08-01,,1374,
80101,el raval,80100,ciutat vella,barri,2013-09-01,,1735,
80101,el raval,80100,ciutat vella,barri,2013-10-01,,1573,
80101,el raval,80100,ciutat vella,barri,2013-11-01,,1920,
80101,el raval,80100,ciutat vella,barri,2013-12-01,,1681,
80101,el raval,80100,ciutat vella,barri,2014-01-01,10.62,1772,1491
80101,el raval,80100,ciutat vella,barri,2014-02-01,,1508,2982
80101,el raval,80100,ciutat vella,barri,2014-03-01,,1770,
80101,el raval,80100,ciutat vella,barri,2014-04-01,10.52,1721,
80101,el raval,80100,ciutat vella,barri,2014-05-01,,1678,
80101,el raval,80100,ciutat vella,barri,2014-06-01,,1956,1961
80101,el raval,80100,ciutat vella,barri,2014-07-01,9.84,1618,
80101,el raval,80100,ciutat vella,barri,2014-08-01,,2027,
80101,el raval,80100,ciutat vella,barri,2014-09-01,,2203,
80101,el raval,80100,ciutat vella,barri,2014-10-01,10.81,2088,
80101,el raval,80100,ciutat vella,barri,2014-11-01,,1909,
80101,el raval,80100,ciutat vella,barri,2014-12-01,,1707,4175
80101,el raval,80100,ciutat vella,barri,2015-01-01,10.85,2262,
80101,el raval,80100,ciutat vella,barri,2015-02-01,,1847,
80101,el raval,80100,ciutat vella,barri,2015-03-01,,1926,
80101,el raval,80100,ciutat vella,barri,2015-04-01,10.92,3323,3093
80101,el raval,80100,ciutat vella,barri,2015-05-01,,2159,
80101,el raval,80100,ciutat vella,barri,2015-06-01,,2265,
80101,el raval,80100,ciutat vella,barri,2015-07-01,11.35,2290,5444
80101,el raval,80100,ciutat vella,barri,2015-08-01,,2825,
80101,el raval,80100,ciutat vella,barri,2015-09-01,,2139,
80101,el raval,80100,ciutat vella,barri,2015-10-01,11.47,2127,
80101,el raval,80100,ciutat vella,barri,2015-11-01,,2808,
80101,el raval,80100,ciutat vella,barri,2015-12-01,,2376,
80101,el raval,80100,ciutat vella,barri,2016-01-01,11.96,2279,3754
80101,el raval,80100,ciutat vella,barri,2016-02-01,,2374,
80101,el raval,80100,ciutat vella,barri,2016-03-01,,2253,
80101,el raval,80100,ciutat vella,barri,2016-04-01,11.78,2664,
80101,el raval,80100,ciutat vella,barri,2016-05-01,,2509,2875
80101,el raval,80100,ciutat vella,barri,2016-06-01,,2502,
80101,el raval,80100,ciutat vella,barri,2016-07-01,12.48,2705,
80101,el raval,80100,ciutat vella,barri,2016-08-01,,2470,
80101,el raval,80100,ciutat vella,barri,2016-09-01,,2264,
80101,el raval,80100,ciutat vella,barri,2016-10-01,13.17,2415,
80101,el raval,80100,ciutat vella,barri,2016-11-01,,2484,7195
80101,el raval,80100,ciutat vella,barri,2016-12-01,,2645,
80101,el raval,80100,ciutat vella,barri,2017-01-01,13.71,2648,
80101,el raval,80100,ciutat vella,barri,2017-02-01,,2732,
80101,el raval,80100,ciutat vella,barri,2017-03-01,,2669,
80101,el raval,80100,ciutat vella,barri,2017-04-01,13.69,3092,
80101,el raval,80100,ciutat vella,barri,2017-05-01,,2879,
80101,el raval,80100,ciutat vella,barri,2017-06-01,,3028,
80101,el raval,80100,ciutat vella,barri,2017-07-01,13.97,2659,
80101,el raval,80100,ciutat vella,barri,2017-08-01,,2592,
80101,el raval,80100,ciutat vella,barri,2017-09-01,,3014,
80101,el raval,80100,ciutat vella,barri,2017-10-01,14.42,2921,4515
80101,el raval,80100,ciutat vella,barri,2017-11-01,,3105,
80101,el raval,80100,ciutat vella,barri,2017-12-01,,2898,9008
80101,el raval,80100,ciutat vella,barri,2018-01-01,13.88,3100,
80101,el raval,80100,ciutat vella,barri,2018-02-01,,3043,4847
80101,el raval,80100,ciutat vella,barri,2018-03-01,,3050,4100
80101,el raval,80100,ciutat vella,barri,2018-04-01,14.14,3009,
80101,el raval,80100,ciutat vella,barri,2018-05-01,,2820,
80101,el raval,80100,ciutat vella,barri,2018-06-01,,3454,
80101,el raval,80100,ciutat vella,barri,2018-07-01,14.12,4035,
80101,el raval,80100,ciutat vella,barri,2018-08-01,,2906,7091
80101,el raval,80100,ciutat vella,barri,2018-09-01,,3638,3459
80101,el raval,80100,ciutat vella,barri,2018-10-01,14.07,3558,
80101,el raval,80100,ciutat vella,barri,2018-11-01,,3105,
80101,el raval,80100,ciutat vella,barri,2018-12-01,,3611,
80101,el raval,80100,ciutat vella,barri,2019-01-01,14.23,3139,1670
80101,el raval,80100,ciutat vella,barri,2019-02-01,,2877,
80101,el raval,80100,ciutat vella,barri,2019-03-01,,3235,
80101,el raval,80100,ciutat vella,barri,2019-04-01,14.46,3198,4198
80101,el raval,80100,ciutat vella,barri,2019-05-01,,3466,47924
80101,el raval,80100,ciutat vella,barri,2019-06-01,,2600,
80101,el raval,80100,ciutat vella,barri,2019-07-01,14.71,2966,
80101,el raval,80100,ciutat vella,barri,2019-08-01,,2826,
80101,el raval,80100,ciutat vella,barri,2019-09-01,,3133,
80101,el raval,80100,ciutat vella,barri,2019-10-01,14.05,3039,
80101,el raval,80100,ciutat vella,barri,2019-11-01,,2840,
80101,el raval,80100,ciutat vella,barri,2019-12-01,,3434,2898
80101,el raval,80100,ciutat vella,barri,2020-01-01,14.29,2818,
80101,el raval,80100,ciutat vella,barri,2020-02-01,,2665,2424
80101,el raval,80100,ciutat vella,barri,2020-03-01,,2898,
80101,el raval,80100,ciutat vella,barri,2020-04-01,14.69,3164,
80101,el raval,80100,ciutat vella,barri,2020-05-01,,3305,
80101,el raval,80100,ciutat vella,barri,2020-06-01,,2578,
80101,el raval,80100,ciutat vella,barri,2020-07-01,14.01,3271,
80101,el raval,80100,ciutat vella,barri,2020-08-01,,3296,
80101,el raval,80100,ciutat vella,barri,2020-09-01,,3119,
80101,el raval,80100,ciutat vella,barri,2020-10-01,13.15,2595,915
80101,el raval,80100,ciutat vella,barri,2020-11-01,,3138,
80101,el raval,80100,ciutat vella,barri,2020-12-01,,2726,
80101,el raval,80100,ciutat vella,barri,2021-01-01,12.83,2721,
80101,el raval,80100,ciutat vella,barri,2021-02-01,,2531,2519
80101,el raval,80100,ciutat vella,barri,2021-03-01,,2891,
80101,el raval,80100,ciutat vella,barri,2021-04-01,12.88,3108,
80101,el raval,80100,ciutat vella,barri,2021-05-01,,2758,
80101,el raval,80100,ciutat vella,barri,2021-06-01,,2832,4398
80101,el raval,80100,ciutat vella,barri,2021-07-01,12.88,2656,
80101,el raval,80100,ciutat vella,barri,2021-08-01,,3043,
80101,el raval,80100,ciutat vella,barri,2021-09-01,,2942,1702
80101,el raval,80100,ciutat vella,barri,2021-10-01,13.15,2840,
80101,el raval,80100,ciutat vella,barri,2021-11-01,,2713,
80101,el raval,80100,ciutat vella,barri,2021-12-01,,3904,
80101,el raval,80100,ciutat vella,barri,2022-01-01,15.38,3114,
80101,el raval,80100,ciutat vella,barri,2022-02-01,,2998,
80101,el raval,80100,ciutat vella,barri,2022-03-01,,2934,
80101,el raval,80100,ciutat vella,barri,2022-04-01,14.66,3032,
80101,el raval,80100,ciutat vella,barri,2022-05-01,,3248,
80101,el raval,80100,ciutat vella,barri,2022-06-01,,4045,
80101,el raval,80100,ciutat vella,barri,2022-07-01,15.37,3288,
80101,el raval,80100,ciutat vella,barri,2022-08-01,,2702,
80101,el raval,80100,ciutat vella,barri,2022-09-01,,3073,
80101,el raval,80100,ciutat vella,barri,2022-10-01,15.3,3645,
80101,el raval,80100,ciutat vella,barri,2022-11-01,,2962,
80101,el raval,80100,ciutat vella,barri,2022-12-01,,2712,
80101,el raval,80100,ciutat vella,barri,2023-01-01,15.85,3136,
80101,el raval,80100,ciutat vella,barri,2023-02-01,,3155,
80101,el raval,80100,ciutat vella,barri,2023-03-01,,3151,
80101,el raval,80100,ciutat vella,barri,2023-04-01,15.27,2952,1799
80101,el raval,80100,ciutat vella,barri,2023-05-01,,3113,
80101,el raval,80100,ciutat vella,barri,2023-06-01,,3333,
80101,el raval,80100,ciutat vella,barri,2023-07-01,15.6,3963,
80101,el raval,80100,ciutat vella,barri,2023-08-01,,3018,
80101,el raval,80100,ciutat vella,barri,2023-09-01,,3210,
80101,el raval,80100,ciutat vella,barri,2023-10-01,17.1,2742,
80101,el raval,80100,ciutat vella,barri,2023-11-01,,2918,737
80101,el raval,80100,ciutat vella,barri,2023-12-01,,3002,4088
80101,el raval,80100,ciutat vella,barri,2024-01-01,16.57,2994,
80101,el raval,80100,ciutat vella,barri,2024-02-01,,2958,
80101,el raval,80100,ciutat vella,barri,2024-03-01,,2511,
80101,el raval,80100,ciutat vella,barri,2024-04-01,15.11,2979,
80101,el raval,80100,ciutat vella,barri,2024-05-01,,2714,
80101,el raval,80100,ciutat vella,barri,2024-06-01,,2952,
80101,el raval,80100,ciutat vella,barri,2024-07-01,,3528,
80101,el raval,80100,ciutat vella,barri,2024-08-01,,3268,
80101,el raval,80100,ciutat vella,barri,2024-09-01,,3165,
80102,el barri gotic,80100,ciutat vella,barri,2012-01-01,,2409,
80102,el barri gotic,80100,ciutat vella,barri,2012-02-01,,,389
80102,el barri gotic,80100,ciutat vella,barri,2012-05-01,,3129,
80102,el barri gotic,80100,ciutat vella,barri,2012-06-01,,2424,
80102,el barri gotic,80100,ciutat vella,barri,2012-07-01,,1847,921
80102,el barri gotic,80100,ciutat vella,barri,2012-10-01,,1787,
80102,el barri gotic,80100,ciutat vella,barri,2012-11-01,,2699,
80102,el barri gotic,80100,ciutat vella,barri,2012-12-01,,2029,737
80102,el barri gotic,80100,ciutat vella,barri,2013-01-01,,2340,1378
80102,el barri gotic,80100,ciutat vella,barri,2013-04-01,,1880,
80102,el barri gotic,80100,ciutat vella,barri,2013-05-01,,2055,
80102,el barri gotic,80100,ciutat vella,barri,2013-06-01,,2888,
80102,el barri gotic,80100,ciutat vella,barri,2013-07-01,,2212,
80102,el barri gotic,80100,ciutat vella,barri,2013-10-01,,2965,2327
80102,el barri gotic,80100,ciutat vella,barri,2013-11-01,,2546,
80102,el barri gotic,80100,ciutat vella,barri,2013-12-01,,2311,287
80102,el barri gotic,80100,ciutat vella,barri,2014-01-01,10.56,2726,
80102,el barri gotic,80100,ciutat vella,barri,2014-02-01,,2742,
80102,el barri gotic,80100,ciutat vella,barri,2014-03-01,,2340,
80102,el barri gotic,80100,ciutat vella,barri,2014-04-01,10.18,1885,
80102,el barri gotic,80100,ciutat vella,barri,2014-05-01,,2451,
80102,el barri gotic,80100,ciutat vella,barri,2014-06-01,,2991,811
80102,el barri gotic,80100,ciutat vella,barri,2014-07-01,10.99,2570,
80102,el barri gotic,80100,ciutat vella,barri,2014-08-01,,3257,
80102,el barri gotic,80100,ciutat vella,barri,2014-09-01,,2563,1264
80102,el barri gotic,80100,ciutat vella,barri,2014-10-01,10.41,3051,
80102,el barri gotic,80100,ciutat vella,barri,2014-11-01,,4216,
80102,el barri gotic,80100,ciutat vella,barri,2014-12-01,,2681,
80102,el barri gotic,80100,ciutat vella,barri,2015-01-01,10.83,2598,
80102,el barri gotic,80100,ciutat vella,barri,2015-02-01,,1917,
80102,el barri gotic,80100,ciutat vella,barri,2015-03-01,,2369,
80102,el barri gotic,80100,ciutat vella,barri,2015-04-01,11.07,2468,
80102,el barri gotic,80100,ciutat vella,barri,2015-05-01,,2588,
80102,el barri gotic,80100,ciutat vella,barri,2015-06-01,,2723,
80102,el barri gotic,80100,ciutat vella,barri,2015-07-01,11.72,3003,
80102,el barri gotic,80100,ciutat vella,barri,2015-08-01,,2005,
80102,el barri gotic,80100,ciutat vella,barri,2015-09-01,,2875,
80102,el barri gotic,80100,ciutat vella,barri,2015-10-01,11.64,3178,
80102,el barri gotic,80100,ciutat vella,barri,2015-11-01,,3805,
80102,el barri gotic,80100,ciutat vella,barri,2015-12-01,,2754,
80102,el barri gotic,80100,ciutat vella,barri,2016-01-01,13.26,3336,4508
80102,el barri gotic,80100,ciutat vella,barri,2016-02-01,,4047,
80102,el barri gotic,80100,ciutat vella,barri,2016-03-01,,3584,
80102,el barri gotic,80100,ciutat vella,barri,2016-04-01,12.4,2749,
80102,el barri gotic,80100,ciutat vella,barri,2016-05-01,,3251,
80102,el barri gotic,80100,ciutat vella,barri,2016-06-01,,2849,
80102,el barri gotic,80100,ciutat vella,barri,2016-07-01,12.39,3857,2443
80102,el barri gotic,80100,ciutat vella,barri,2016-08-01,,2721,
80102,el barri gotic,80100,ciutat vella,barri,2016-09-01,,4343,
80102,el barri gotic,80100,ciutat vella,barri,2016-10-01,13.78,3548,
80102,el barri gotic,80100,ciutat vella,barri,2016-11-01,,3909,
80102,el barri gotic,80100,ciutat vella,barri,2016-12-01,,2908,5381
80102,el barri gotic,80100,ciutat vella,barri,2017-01-01,14.17,3985,10369
80102,el barri gotic,80100,ciutat vella,barri,2017-02-01,,3843,
80102,el barri gotic,80100,ciutat vella,barri,2017-03-01,,4482,
80102,el barri gotic,80100,ciutat vella,barri,2017-04-01,13.78,4188,28668
80102,el barri gotic,80100,ciutat vella,barri,2017-05-01,,3355,1977
80102,el barri gotic,80100,ciutat vella,barri,2017-06-01,,3589,
80102,el barri gotic,80100,ciutat vella,barri,2017-07-01,14.43,3873,
80102,el barri gotic,80100,ciutat vella,barri,2017-08-01,,3933,2332
80102,el barri gotic,80100,ciutat vella,barri,2017-09-01,,4135,840
80102,el barri gotic,80100,ciutat vella,barri,2017-10-01,14.41,3366,
80102,el barri gotic,80100,ciutat vella,barri,2017-11-01,,3792,
80102,el barri gotic,80100,ciutat vella,barri,2017-12-01,,3071,
80102,el barri gotic,80100,ciutat vella,barri,2018-01-01,13.55,4741,
80102,el barri gotic,80100,ciutat vella,barri,2018-02-01,,5042,
80102,el barri gotic,80100,ciutat vella,barri,2018-03-01,,3603,
80102,el barri gotic,80100,ciutat vella,barri,2018-04-01,14.15,4850,
80102,el barri gotic,80100,ciutat vella,barri,2018-05-01,,4290,2524
80102,el barri gotic,80100,ciutat vella,barri,2018-06-01,,4262,
80102,el barri gotic,80100,ciutat vella,barri,2018-07-01,13.54,4666,2378
80102,el barri gotic,80100,ciutat vella,barri,2018-08-01,,3559,1193
80102,el barri gotic,80100,ciutat vella,barri,2018-09-01,,4817,
80102,el barri gotic,80100,ciutat vella,barri,2018-10-01,14.1,4688,
80102,el barri gotic,80100,ciutat vella,barri,2018-11-01,,3958,1755
80102,el barri gotic,80100,ciutat vella,barri,2018-12-01,,4290,
80102,el barri gotic,80100,ciutat vella,barri,2019-01-01,14.38,3254,779
80102,el barri gotic,80100,ciutat vella,barri,2019-02-01,,3498,
80102,el barri gotic,80100,ciutat vella,barri,2019-03-01,,4363,
80102,el barri gotic,80100,ciutat vella,barri,2019-04-01,14.04,3978,
80102,el barri gotic,80100,ciutat vella,barri,2019-05-01,,3352,
80102,el barri gotic,80100,ciutat vella,barri,2019-06-01,,3907,954
80102,el barri gotic,80100,ciutat vella,barri,2019-07-01,14.32,3403,1070
80102,el barri gotic,80100,ciutat vella,barri,2019-08-01,,2941,
80102,el barri gotic,80100,ciutat vella,barri,2019-09-01,,4993,
80102,el barri gotic,80100,ciutat vella,barri,2019-10-01,14.33,4019,
80102,el barri gotic,80100,ciutat vella,barri,2019-11-01,,5157,
80102,el barri gotic,80100,ciutat vella,barri,2019-12-01,,3029,
80102,el barri gotic,80100,ciutat vella,barri,2020-01-01,13.93,4349,
80102,el barri gotic,80100,ciutat vella,barri,2020-02-01,,3832,
80102,el barri gotic,80100,ciutat vella,barri,2020-03-01,,3482,
80102,el barri gotic,80100,ciutat vella,barri,2020-04-01,13.4,4123,
80102,el barri gotic,80100,ciutat vella,barri,2020-05-01,,,2225
80102,el barri gotic,80100,ciutat vella,barri,2020-06-01,,4178,1865
80102,el barri gotic,80100,ciutat vella,barri,2020-07-01,13.63,4753,
80102,el barri gotic,80100,ciutat vella,barri,2020-08-01,,3003,
80102,el barri gotic,80100,ciutat vella,barri,2020-09-01,,5532,
80102,el barri gotic,80100,ciutat vella,barri,2020-10-01,13.12,5226,1373
80102,el barri gotic,80100,ciutat vella,barri,2020-11-01,,4479,
80102,el barri gotic,80100,ciutat vella,barri,2020-12-01,,3521,
80102,el barri gotic,80100,ciutat vella,barri,2021-01-01,12.44,4433,
80102,el barri gotic,80100,ciutat vella,barri,2021-02-01,,3364,490
80102,el barri gotic,80100,ciutat vella,barri,2021-03-01,,6348,
80102,el barri gotic,80100,ciutat vella,barri,2021-04-01,12.71,3574,
80102,el barri gotic,80100,ciutat vella,barri,2021-05-01,,3979,
80102,el barri gotic,80100,ciutat vella,barri,2021-06-01,,4514,
80102,el barri gotic,80100,ciutat vella,barri,2021-07-01,12.88,3472,
80102,el barri gotic,80100,ciutat vella,barri,2021-08-01,,2808,
80102,el barri gotic,80100,ciutat vella,barri,2021-09-01,,4066,
80102,el barri gotic,80100,ciutat vella,barri,2021-10-01,12.43,3688,
80102,el barri gotic,80100,ciutat vella,barri,2021-11-01,,3448,896
80102,el barri gotic,80100,ciutat vella,barri,2022-01-01,16.44,4776,891
80102,el barri gotic,80100,ciutat vella,barri,2022-02-01,,4065,
80102,el barri gotic,80100,ciutat vella,barri,2022-03-01,,5447,418
80102,el barri gotic,80100,ciutat vella,barri,2022-04-01,14.7,3686,
80102,el barri gotic,80100,ciutat vella,barri,2022-05-01,,3265,
80102,el barri gotic,80100,ciutat vella,barri,2022-06-01,,4745,
80102,el barri gotic,80100,ciutat vella,barri,2022-07-01,15.81,5230,
80102,el barri gotic,80100,ciutat vella,barri,2022-08-01,,3029,
80102,el barri gotic,80100,ciutat vella,barri,2022-09-01,,3801,
80102,el barri gotic,80100,ciutat vella,barri,2022-10-01,14.75,4167,
80102,el barri gotic,80100,ciutat vella,barri,2022-11-01,,5221,45824
80102,el barri gotic,80100,ciutat vella,barri,2022-12-01,,3690,
80102,el barri gotic,80100,ciutat vella,barri,2023-01-01,16.53,3898,1676
80102,el barri gotic,80100,ciutat vella,barri,2023-02-01,,3803,
80102,el barri gotic,80100,ciutat vella,barri,2023-03-01,,3811,
80102,el barri gotic,80100,ciutat vella,barri,2023-04-01,16.61,3885,
80102,el barri gotic,80100,ciutat vella,barri,2023-05-01,,3676,
80102,el barri gotic,80100,ciutat vella,barri,2023-06-01,,3900,942
80102,el barri gotic,80100,ciutat vella,barri,2023-07-01,15.5,4419,
80102,el barri gotic,80100,ciutat vella,barri,2023-08-01,,4189,
80102,el barri gotic,80100,ciutat vella,barri,2023-09-01,,3857,
80102,el barri gotic,80100,ciutat vella,barri,2023-10-01,16.98,3459,
80102,el barri gotic,80100,ciutat vella,barri,2023-11-01,,3963,
80102,el barri gotic,80100,ciutat vella,barri,2023-12-01,,4224,
80102,el barri gotic,80100,ciutat vella,barri,2024-01-01,16.17,4420,22239
80102,el barri gotic,80100,ciutat vella,barri,2024-02-01,,5119,
80102,el barri gotic,80100,ciutat vella,barri,2024-03-01,,4101,3342
80102,el barri gotic,80100,ciutat vella,barri,2024-04-01,15.3,5305,
80102,el barri gotic,80100,ciutat vella,barri,2024-05-01,,5315,
80102,el barri gotic,80100,ciutat vella,barri,2024-06-01,,4749,3121
80102,el barri gotic,80100,ciutat vella,barri,2024-07-01,,3824,
80102,el barri gotic,80100,ciutat vella,barri,2024-09-01,,3637,
80103,la barceloneta,80100,ciutat vella,barri,2012-01-01,,2874,4302
80103,la barceloneta,80100,ciutat vella,barri,2012-03-01,,3963,
80103,la barceloneta,80100,ciutat vella,barri,2012-05-01,,,312
80103,la barceloneta,80100,ciutat vella,barri,2012-06-01,,2866,
80103,la barceloneta,80100,ciutat vella,barri,2012-07-01,,1880,
80103,la barceloneta,80100,ciutat vella,barri,2012-09-01,,2889,
80103,la barceloneta,80100,ciutat vella,barri,2012-10-01,,2469,
80103,la barceloneta,80100,ciutat vella,barri,2012-11-01,,3098,204
80103,la barceloneta,80100,ciutat vella,barri,2012-12-01,,2685,
80103,la barceloneta,80100,ciutat vella,barri,2013-01-01,,2789,
80103,la barceloneta,80100,ciutat vella,barri,2013-04-01,,2627,
80103,la barceloneta,80100,ciutat vella,barri,2013-05-01,,2230,
80103,la barceloneta,80100,ciutat vella,barri,2013-06-01,,2994,
80103,la barceloneta,80100,ciutat vella,barri,2013-07-01,,3325,77
80103,la barceloneta,80100,ciutat vella,barri,2013-09-01,,2432,
80103,la barceloneta,80100,ciutat vella,barri,2013-10-01,,2111,
80103,la barceloneta,80100,ciutat vella,barri,2013-11-01,,2596,1211
80103,la barceloneta,80100,ciutat vella,barri,2013-12-01,,3164,1451
80103,la barceloneta,80100,ciutat vella,barri,2014-01-01,14.78,3606,512
80103,la barceloneta,80100,ciutat vella,barri,2014-02-01,,2935,167
80103,la barceloneta,80100,ciutat vella,barri,2014-03-01,,3217,566
80103,la barceloneta,80100,ciutat vella,barri,2014-04-01,14.53,3010,
80103,la barceloneta,80100,ciutat vella,barri,2014-05-01,,3464,
80103,la barceloneta,80100,ciutat vella,barri,2014-06-01,,2880,
80103,la barceloneta,80100,ciutat vella,barri,2014-07-01,15.54,3311,
80103,la barceloneta,80100,ciutat vella,barri,2014-08-01,,3402,
80103,la barceloneta,80100,ciutat vella,barri,2014-09-01,,3302,
80103,la barceloneta,80100,ciutat vella,barri,2014-10-01,16.14,2338,640
80103,la barceloneta,80100,ciutat vella,barri,2014-11-01,,3128,
80103,la barceloneta,80100,ciutat vella,barri,2014-12-01,,2815,948
80103,la barceloneta,80100,ciutat vella,barri,2015-01-01,16.0,3023,212
80103,la barceloneta,80100,ciutat vella,barri,2015-02-01,,2754,
80103,la barceloneta,80100,ciutat vella,barri,2015-03-01,,3183,
80103,la barceloneta,80100,ciutat vella,barri,2015-04-01,16.0,3182,
80103,la barceloneta,80100,ciutat vella,barri,2015-05-01,,2043,
80103,la barceloneta,80100,ciutat vella,barri,2015-06-01,,3828,
80103,la barceloneta,80100,ciutat vella,barri,2015-07-01,17.07,2858,
80103,la barceloneta,80100,ciutat vella,barri,2015-08-01,,3446,295
80103,la barceloneta,80100,ciutat vella,barri,2015-09-01,,3756,
80103,la barceloneta,80100,ciutat vella,barri,2015-10-01,16.66,2919,1365
80103,la barceloneta,80100,ciutat vella,barri,2015-11-01,,3743,
80103,la barceloneta,80100,ciutat vella,barri,2015-12-01,,3148,
80103,la barceloneta,80100,ciutat vella,barri,2016-01-01,17.74,3365,
80103,la barceloneta,80100,ciutat vella,barri,2016-02-01,,3482,
80103,la barceloneta,80100,ciutat vella,barri,2016-03-01,,3631,
80103,la barceloneta,80100,ciutat vella,barri,2016-04-01,17.73,3670,
80103,la barceloneta,80100,ciutat vella,barri,2016-05-01,,3771,966
80103,la barceloneta,80100,ciutat vella,barri,2016-06-01,,2437,
80103,la barceloneta,80100,ciutat vella,barri,2016-07-01,19.22,3746,
80103,la barceloneta,80100,ciutat vella,barri,2016-08-01,,4160,
80103,la barceloneta,80100,ciutat vella,barri,2016-09-01,,3479,
80103,la barceloneta,80100,ciutat vella,barri,2016-10-01,18.6,3732,
80103,la barceloneta,80100,ciutat vella,barri,2016-11-01,,3935,
80103,la barceloneta,80100,ciutat vella,barri,2016-12-01,,3854,
80103,la barceloneta,80100,ciutat vella,barri,2017-01-01,19.65,4141,
80103,la barceloneta,80100,ciutat vella,barri,2017-02-01,,3917,
80103,la barceloneta,80100,ciutat vella,barri,2017-03-01,,4025,
80103,la barceloneta,80100,ciutat vella,barri,2017-04-01,19.87,5234,
80103,la barceloneta,80100,ciutat vella,barri,2017-05-01,,4568,
80103,la barceloneta,80100,ciutat vella,barri,2017-06-01,,4181,862
80103,la barceloneta,80100,ciutat vella,barri,2017-07-01,19.72,4052,552
80103,la barceloneta,80100,ciutat vella,barri,2017-09-01,,3522,
80103,la barceloneta,80100,ciutat vella,barri,2017-10-01,20.33,4060,
80103,la barceloneta,80100,ciutat vella,barri,2017-11-01,,4493,524
80103,la barceloneta,80100,ciutat vella,barri,2017-12-01,,3936,
80103,la barceloneta,80100,ciutat vella,barri,2018-01-01,16.99,4477,707
80103,la barceloneta,80100,ciutat vella,barri,2018-02-01,,4330,
80103,la barceloneta,80100,ciutat vella,barri,2018-03-01,,4311,
80103,la barceloneta,80100,ciutat vella,barri,2018-04-01,16.31,3971,
80103,la barceloneta,80100,ciutat vella,barri,2018-05-01,,5014,
80103,la barceloneta,80100,ciutat vella,barri,2018-06-01,,4223,1162
80103,la barceloneta,80100,ciutat vella,barri,2018-07-01,16.85,4841,
80103,la barceloneta,80100,ciutat vella,barri,2018-09-01,,4764,
80103,la barceloneta,80100,ciutat vella,barri,2018-10-01,17.41,4703,
80103,la barceloneta,80100,ciutat vella,barri,2018-11-01,,4095,
80103,la barceloneta,80100,ciutat vella,barri,2018-12-01,,4245,
80103,la barceloneta,80100,ciutat vella,barri,2019-01-01,17.12,4245,
80103,la barceloneta,80100,ciutat vella,barri,2019-02-01,,3979,718
80103,la barceloneta,80100,ciutat vella,barri,2019-03-01,,4438,
80103,la barceloneta,80100,ciutat vella,barri,2019-04-01,18.1,4643,
80103,la barceloneta,80100,ciutat vella,barri,2019-05-01,,3907,2409
80103,la barceloneta,80100,ciutat vella,barri,2019-06-01,,3547,
80103,la barceloneta,80100,ciutat vella,barri,2019-07-01,17.74,4512,
80103,la barceloneta,80100,ciutat vella,barri,2019-08-01,,4698,
80103,la barceloneta,80100,ciutat vella,barri,2019-09-01,,3817,
80103,la barceloneta,80100,ciutat vella,barri,2019-10-01,16.97,3927,
80103,la barceloneta,80100,ciutat vella,barri,2019-11-01,,4164,
80103,la barceloneta,80100,ciutat vella,barri,2019-12-01,,4067,
80103,la barceloneta,80100,ciutat vella,barri,2020-01-01,17.41,3704,
80103,la barceloneta,80100,ciutat vella,barri,2020-02-01,,3243,
80103,la barceloneta,80100,ciutat vella,barri,2020-03-01,,3933,
80103,la barceloneta,80100,ciutat vella,barri,2020-04-01,17.11,4536,
80103,la barceloneta,80100,ciutat vella,barri,2020-05-01,,3604,
80103,la barceloneta,80100,ciutat vella,barri,2020-06-01,,3810,
80103,la barceloneta,80100,ciutat vella,barri,2020-07-01,18.23,3054,
80103,la barceloneta,80100,ciutat vella,barri,2020-08-01,,4078,
80103,la barceloneta,80100,ciutat vella,barri,2020-09-01,,4133,
80103,la barceloneta,80100,ciutat vella,barri,2020-10-01,16.52,4506,263
80103,la barceloneta,80100,ciutat vella,barri,2020-11-01,,3502,
80103,la barceloneta,80100,ciutat vella,barri,2020-12-01,,3772,
80103,la barceloneta,80100,ciutat vella,barri,2021-01-01,15.75,3780,357
80103,la barceloneta,80100,ciutat vella,barri,2021-02-01,,3403,
