Dim-00:TEMPS,Dim-01:TERRITORI,Dim-01:TERRITORI (order),Dim-01:TERRITORI (type),VALUE
2012-01-01T00:00:00Z,"la Guineueta",48,Barri,1985.71875
2012-01-01T00:00:00Z,"el Congrés i els Indians",62,Barri,2005.26190476191
2012-01-01T00:00:00Z,"la Sagrada Família",6,Barri,2380.41610738255
2012-01-01T00:00:00Z,"la Nova Esquerra de l'Eixample",9,Barri,2767.6
2012-01-01T00:00:00Z,"les Tres Torres",24,Barri,3373.72916666667
2012-01-01T00:00:00Z,"Sant Andreu",60,Barri,2364.75187969925
2012-01-01T00:00:00Z,"Sant Andreu",9,Districte,2271.09090909091
2012-01-01T00:00:00Z,"el Turó de la Peira",46,Barri,1388.46296296296
2012-01-01T00:00:00Z,"Navas",63,Barri,2061.63157894737
2012-01-01T00:00:00Z,"Verdun",51,Barri,1585.86486486486
2012-01-01T00:00:00Z,"Sant Martí de Provençals",72,Barri,1858.60227272727
2012-01-01T00:00:00Z,"Torre Baró",54,Barri,1990.72727272727
2012-01-01T00:00:00Z,"la Sagrera",61,Barri,2337.93846153846
2012-01-01T00:00:00Z,"la Vall d'Hebron",41,Barri,2222.78571428571
2012-01-01T00:00:00Z,"el Fort Pienc",5,Barri,2592.8115942029
2012-01-01T00:00:00Z,"Horta-Guinardó",7,Districte,2214.75783475783
2012-01-01T00:00:00Z,"la Trinitat Nova",53,Barri,1227.57894736842
2012-01-01T00:00:00Z,"Hostafrancs",15,Barri,2450.7
2012-01-01T00:00:00Z,"l'Antiga Esquerra de l'Eixample",8,Barri,2892.82432432432
2012-01-01T00:00:00Z,"Sant Martí de Provençals",72,Barri,2485.0
2012-01-01T00:00:00Z,"Montbau",40,Barri,1919.0
2012-01-01T00:00:00Z,"Sant Antoni",10,Barri,2578.67272727273
2012-01-01T00:00:00Z,"Sant Andreu",9,Districte,2150.99702380952
2012-01-01T00:00:00Z,"la Maternitat i Sant Ramon",20,Barri,2373.04166666667
2012-01-01T00:00:00Z,"Sant Gervasi - Galvany",26,Barri,3522.91803278689
2012-01-01T00:00:00Z,"la Font d'en Fargues",36,Barri,2246.18181818182
2012-01-01T00:00:00Z,"Sants",18,Barri,2051.11570247934
2012-01-01T00:00:00Z,"Sarrià",23,Barri,4053.17741935484
2012-01-01T00:00:00Z,"Sant Martí",10,Districte,2431.74027777778
2012-01-01T00:00:00Z,"Sant Martí",10,Districte,2150.35714285714
2012-01-01T00:00:00Z,"la Sagrada Família",6,Barri,2099.33333333333
2012-01-01T00:00:00Z,"el Clot",65,Barri,2223.1320754717
2012-01-01T00:00:00Z,"la Verneda i la Pau",73,Barri,1658.51282051282
2012-01-01T00:00:00Z,"les Roquetes",50,Barri,1415.69230769231
2012-01-01T00:00:00Z,"la Dreta de l'Eixample",7,Barri,2935.8
2012-01-01T00:00:00Z,"la Prosperitat",52,Barri,1884.98387096774
2012-01-01T00:00:00Z,"la Vila Olímpica del Poblenou",67,Barri,3438.26666666667
2012-01-01T00:00:00Z,"Sant Gervasi - la Bonanova",25,Barri,3024.25471698113
2012-01-01T00:00:00Z,"Sants",18,Barri,2043.16666666667
2012-01-01T00:00:00Z,"l'Antiga Esquerra de l'Eixample",8,Barri,3567.22222222222
2012-01-01T00:00:00Z,"Gràcia",6,Districte,2876.625
2012-01-01T00:00:00Z,"el Bon Pastor",59,Barri,1556.73684210526
2012-01-01T00:00:00Z,"la Marina de Port",13,Barri,1522.81914893617
2012-01-01T00:00:00Z,"Gràcia",6,Districte,2589.84179104478
2012-01-01T00:00:00Z,"Horta",43,Barri,2157.47826086956
2012-01-01T00:00:00Z,"Canyelles",49,Barri,1484.0625
2012-01-01T00:00:00Z,"la Font de la Guatlla",14,Barri,1947.69230769231
2012-01-01T00:00:00Z,"la Teixonera",38,Barri,1730.66666666667
2012-01-01T00:00:00Z,"Provençals del Poblenou",71,Barri,2319.17857142857
2012-01-01T00:00:00Z,"Sarrià-Sant Gervasi",5,Districte,3339.36399217221
2012-01-01T00:00:00Z,"Eixample",2,Districte,2738.31578947368
2012-01-01T00:00:00Z,"el Besòs i el Maresme",70,Barri,1573.42465753425
2012-01-01T00:00:00Z,"Barcelona",-1,Municipi,2460.69307144399
2012-01-01T00:00:00Z,"les Corts",19,Barri,2913.85950413223
2012-01-01T00:00:00Z,"Les Corts",4,Districte,2973.55
2012-01-01T00:00:00Z,"Porta",45,Barri,1837.72857142857
2012-01-01T00:00:00Z,"el Guinardó",35,Barri,2152.10606060606
2012-01-01T00:00:00Z,"Horta-Guinardó",7,Districte,1860.83333333333
2012-01-01T00:00:00Z,"Ciutat Meridiana",55,Barri,1243.33333333333
2012-01-01T00:00:00Z,"la Bordeta",16,Barri,2017.44444444444
2012-01-01T00:00:00Z,"Nou Barris",8,Districte,2166.83333333333
2012-01-01T00:00:00Z,"el Parc i la Llacuna del Poblenou",66,Barri,2425.78260869565
2012-01-01T00:00:00Z,"Sants-Montjuïc",3,Districte,1965.15274949084
2012-01-01T00:00:00Z,"el Camp de l'Arpa del Clot",64,Barri,2340.88888888889
2012-01-01T00:00:00Z,"el Coll",29,Barri,1656.14285714286
2012-01-01T00:00:00Z,"el Raval",1,Barri,2355.375
2012-01-01T00:00:00Z,"la Salut",30,Barri,2668.06451612903
2012-01-01T00:00:00Z,"Can Baró",34,Barri,2279.90476190476
2012-01-01T00:00:00Z,"Eixample",2,Districte,2736.31265822785
2012-01-01T00:00:00Z,"el Poblenou",68,Barri,2648.84112149533
2012-01-01T00:00:00Z,"la Vila de Gràcia",31,Barri,2662.76073619632
2012-01-01T00:00:00Z,"Ciutat Vella",1,Districte,2599.15789473684
2012-01-01T00:00:00Z,"el Baix Guinardó",33,Barri,2772.96470588235
2012-01-01T00:00:00Z,"Sant Pere, Santa Caterina i la Ribera",4,Barri,2789.65873015873
2012-01-01T00:00:00Z,"Nou Barris",8,Districte,1667.78997613365
2012-01-01T00:00:00Z,"el Carmel",37,Barri,1768.28571428571
2012-01-01T00:00:00Z,"Vallvidrera, el Tibidabo i les Planes",22,Barri,2488.66666666667
2012-01-01T00:00:00Z,"el Barri Gòtic",2,Barri,2409.44444444444
2012-01-01T00:00:00Z,"el Poble Sec - AEI Parc de Montjuïc",11,Barri,2116.41441441441
2012-01-01T00:00:00Z,"Barcelona",-1,Municipi,2542.6711409396
2012-01-01T00:00:00Z,"Sants-Montjuïc",3,Districte,2205.5
2012-01-01T00:00:00Z,"Ciutat Vella",1,Districte,2355.40454545455
2012-02-01T00:00:00Z,"el Raval",1,Barri,2265.625
2012-02-01T00:00:00Z,"Horta-Guinardó",7,Districte,2369.86666666667
2012-02-01T00:00:00Z,"Sant Antoni",10,Barri,3032.8
2012-02-01T00:00:00Z,"Barcelona",-1,Municipi,2680.92765957447
2012-02-01T00:00:00Z,"Eixample",2,Districte,2910.62790697674
2012-02-01T00:00:00Z,"el Poblenou",68,Barri,2721.2
2012-02-01T00:00:00Z,"Sant Martí",10,Districte,2978.68
2012-02-01T00:00:00Z,"la Nova Esquerra de l'Eixample",9,Barri,3634.28571428571
2012-02-01T00:00:00Z,"Sant Andreu",60,Barri,2590.27272727273
2012-02-01T00:00:00Z,"la Vila de Gràcia",31,Barri,2387.8
2012-02-01T00:00:00Z,"Gràcia",6,Districte,2528.57142857143
2012-02-01T00:00:00Z,"Sant Gervasi - Galvany",26,Barri,3498.77777777778
2012-02-01T00:00:00Z,"Les Corts",4,Districte,3913.5
2012-02-01T00:00:00Z,"Torre Baró",54,Barri,2136.0
2012-02-01T00:00:00Z,"Sants-Montjuïc",3,Districte,2038.15789473684
2012-02-01T00:00:00Z,"Sant Gervasi - la Bonanova",25,Barri,2541.8
2012-02-01T00:00:00Z,"Ciutat Vella",1,Districte,2595.7619047619
2012-02-01T00:00:00Z,"Sarrià-Sant Gervasi",5,Districte,2835.8085106383
2012-02-01T00:00:00Z,"l'Antiga Esquerra de l'Eixample",8,Barri,2900.92307692308
2012-02-01T00:00:00Z,"la Marina de Port",13,Barri,1916.57142857143
2012-03-01T00:00:00Z,"el Fort Pienc",5,Barri,2560.16666666667
2012-03-01T00:00:00Z,"Eixample",2,Districte,2871.11111111111
2012-03-01T00:00:00Z,"el Raval",1,Barri,1676.46666666667
2012-03-01T00:00:00Z,"Ciutat Vella",1,Districte,2690.70588235294
2012-03-01T00:00:00Z,"la Verneda i la Pau",73,Barri,2513.4
2012-03-01T00:00:00Z,"el Camp de l'Arpa del Clot",64,Barri,2197.5
2012-03-01T00:00:00Z,"Sant Martí",10,Districte,2762.53488372093
2012-03-01T00:00:00Z,"Horta-Guinardó",7,Districte,2112.03846153846
2012-03-01T00:00:00Z,"Sant Andreu",9,Districte,2271.61111111111
2012-03-01T00:00:00Z,"el Poblenou",68,Barri,2658.83333333333
2012-03-01T00:00:00Z,"Nou Barris",8,Districte,1953.90625
2012-03-01T00:00:00Z,"les Tres Torres",24,Barri,3103.8
2012-03-01T00:00:00Z,"el Putxet i el Farró",27,Barri,3435.75
2012-03-01T00:00:00Z,"la Vila de Gràcia",31,Barri,2403.71428571429
2012-03-01T00:00:00Z,"el Guinardó",35,Barri,2227.5
2012-03-01T00:00:00Z,"Sants-Montjuïc",3,Districte,1812.21428571429
2012-03-01T00:00:00Z,"Les Corts",4,Districte,3598.72727272727
2012-03-01T00:00:00Z,"la Marina de Port",13,Barri,1353.18181818182
2012-03-01T00:00:00Z,"el Congrés i els Indians",62,Barri,2373.875
2012-03-01T00:00:00Z,"la Barceloneta",3,Barri,3963.2
2012-03-01T00:00:00Z,"Sant Gervasi - la Bonanova",25,Barri,3550.5
2012-03-01T00:00:00Z,"el Baix Guinardó",33,Barri,2151.75
2012-03-01T00:00:00Z,"Sarrià-Sant Gervasi",5,Districte,3471.97674418605
2012-03-01T00:00:00Z,"la Nova Esquerra de l'Eixample",9,Barri,2886.3125
2012-03-01T00:00:00Z,"Gràcia",6,Districte,2439.86666666667
2012-03-01T00:00:00Z,"la Sagrada Família",6,Barri,2390.55555555556
2012-04-01T00:00:00Z,"el Poblenou",68,Barri,2209.375
2012-04-01T00:00:00Z,"la Prosperitat",52,Barri,2140.33333333333
2012-04-01T00:00:00Z,"Eixample",2,Districte,3050.65957446809
2012-04-01T00:00:00Z,"l'Antiga Esquerra de l'Eixample",8,Barri,3278.16666666667
2012-04-01T00:00:00Z,"Nou Barris",8,Districte,1849.30434782609
2012-04-01T00:00:00Z,"Ciutat Vella",1,Districte,2863.05882352941
2012-04-01T00:00:00Z,"la Dreta de l'Eixample",7,Barri,3364.3
2012-04-01T00:00:00Z,"la Vila de Gràcia",31,Barri,3066.83333333333
2012-04-01T00:00:00Z,"la Sagrera",61,Barri,2148.625
2012-04-01T00:00:00Z,"Sarrià",23,Barri,4864.71428571429
2012-04-01T00:00:00Z,"Sant Martí de Provençals",72,Barri,1788.33333333333
2012-04-01T00:00:00Z,"el Poble Sec - AEI Parc de Montjuïc",11,Barri,2811.0
2012-04-01T00:00:00Z,"Sarrià-Sant Gervasi",5,Districte,4042.38888888889
2012-04-01T00:00:00Z,"Sant Andreu",60,Barri,2484.85714285714
2012-04-01T00:00:00Z,"Sant Andreu",9,Districte,2299.36842105263
2012-04-01T00:00:00Z,"Les Corts",4,Districte,2875.375
2012-04-01T00:00:00Z,"el Putxet i el Farró",27,Barri,2910.0
2012-04-01T00:00:00Z,"la Sagrada Família",6,Barri,2302.8
2012-04-01T00:00:00Z,"el Raval",1,Barri,1879.55555555556
2012-04-01T00:00:00Z,"Sants - Badal",17,Barri,1948.2
2012-04-01T00:00:00Z,"la Maternitat i Sant Ramon",20,Barri,2504.85714285714
2012-05-01T00:00:00Z,"el Besòs i el Maresme",70,Barri,1556.33333333333
2012-05-01T00:00:00Z,"Provençals del Poblenou",71,Barri,3115.66666666667
2012-05-01T00:00:00Z,"Barcelona",-1,Municipi,2532.70666666667
2012-05-01T00:00:00Z,"la Dreta de l'Eixample",7,Barri,3357.0
2012-05-01T00:00:00Z,"el Poble Sec - AEI Parc de Montjuïc",11,Barri,1937.66666666667
2012-05-01T00:00:00Z,"les Corts",19,Barri,3270.75
2012-05-01T00:00:00Z,"la Marina de Port",13,Barri,1035.44444444444
2012-05-01T00:00:00Z,"Sant Gervasi - la Bonanova",25,Barri,3099.16666666667
2012-05-01T00:00:00Z,"Horta-Guinardó",7,Districte,1992.55555555556
2012-05-01T00:00:00Z,"Sants",18,Barri,1946.11111111111
2012-05-01T00:00:00Z,"la Vila Olímpica del Poblenou",67,Barri,3043.6
2012-05-01T00:00:00Z,"Eixample",2,Districte,2947.19047619048
2012-05-01T00:00:00Z,"Sant Pere, Santa Caterina i la Ribera",4,Barri,2918.22222222222
2012-05-01T00:00:00Z,"Sant Antoni",10,Barri,2689.0
2012-05-01T00:00:00Z,"Vilapicina i la Torre Llobeta",44,Barri,2106.66666666667
2012-05-01T00:00:00Z,"Sants - Badal",17,Barri,2221.8
2012-05-01T00:00:00Z,"el Guinardó",35,Barri,1683.4
2012-05-01T00:00:00Z,"Sarrià-Sant Gervasi",5,Districte,3562.0
2012-05-01T00:00:00Z,"Sant Martí",10,Districte,2370.30434782609
2012-05-01T00:00:00Z,"Sant Gervasi - Galvany",26,Barri,3609.66666666667
2012-05-01T00:00:00Z,"les Tres Torres",24,Barri,3958.6
2012-05-01T00:00:00Z,"Sants-Montjuïc",3,Districte,1777.37837837838
2012-05-01T00:00:00Z,"el Camp de l'Arpa del Clot",64,Barri,2368.2
2012-05-01T00:00:00Z,"la Nova Esquerra de l'Eixample",9,Barri,2814.625
2012-05-01T00:00:00Z,"la Verneda i la Pau",73,Barri,1784.71428571429
2012-05-01T00:00:00Z,"Gràcia",6,Districte,2371.72727272727
2012-05-01T00:00:00Z,"la Prosperitat",52,Barri,1848.4
2012-05-01T00:00:00Z,"el Barri Gòtic",2,Barri,3129.33333333333
2012-05-01T00:00:00Z,"el Putxet i el Farró",27,Barri,3160.25
2012-06-01T00:00:00Z,"la Bordeta",16,Barri,1941.83333333333
2012-06-01T00:00:00Z,"la Salut",30,Barri,2533.8
2012-06-01T00:00:00Z,"el Turó de la Peira",46,Barri,719.0
2012-06-01T00:00:00Z,"Ciutat Vella",1,Districte,2119.85365853659
2012-06-01T00:00:00Z,"Sant Andreu",9,Districte,2041.13636363636
2012-06-01T00:00:00Z,"Sant Andreu",60,Barri,2190.77777777778
2012-06-01T00:00:00Z,"Les Corts",4,Districte,3376.78947368421
2012-06-01T00:00:00Z,"el Barri Gòtic",2,Barri,2423.77777777778
2012-06-01T00:00:00Z,"el Poblenou",68,Barri,2911.7
2012-06-01T00:00:00Z,"el Putxet i el Farró",27,Barri,2746.4
2012-06-01T00:00:00Z,"Pedralbes",21,Barri,3087.2
2012-06-01T00:00:00Z,"el Fort Pienc",5,Barri,2669.55555555556
2012-06-01T00:00:00Z,"Sants - Badal",17,Barri,1903.83333333333
2012-06-01T00:00:00Z,"Barcelona",-1,Municipi,2414.97647058824
2012-06-01T00:00:00Z,"Nou Barris",8,Districte,1319.45
2012-06-01T00:00:00Z,"el Raval",1,Barri,1574.21428571429
2012-06-01T00:00:00Z,"la Guineueta",48,Barri,1924.2
2012-06-01T00:00:00Z,"la Barceloneta",3,Barri,2866.3
2012-06-01T00:00:00Z,"Horta-Guinardó",7,Districte,2063.32
2012-06-01T00:00:00Z,"el Baix Guinardó",33,Barri,2272.55555555556
2012-06-01T00:00:00Z,"Sants",18,Barri,2317.58333333333
2012-06-01T00:00:00Z,"el Guinardó",35,Barri,2326.14285714286
2012-06-01T00:00:00Z,"Sant Antoni",10,Barri,2398.09090909091
2012-06-01T00:00:00Z,"Eixample",2,Districte,2622.50746268657
2012-06-01T00:00:00Z,"la Marina de Port",13,Barri,953.142857142857
2012-06-01T00:00:00Z,"Sant Martí",10,Districte,2691.17808219178
2012-06-01T00:00:00Z,"Diagonal Mar i el Front Marítim del Poblenou",69,Barri,5649.09090909091
2012-06-01T00:00:00Z,"Sant Martí de Provençals",72,Barri,2046.875
2012-06-01T00:00:00Z,"el Poble Sec - AEI Parc de Montjuïc",11,Barri,2057.36363636364
2012-06-01T00:00:00Z,"Porta",45,Barri,1669.625
2012-06-01T00:00:00Z,"Sants-Montjuïc",3,Districte,1789.66666666667
2012-06-01T00:00:00Z,"les Corts",19,Barri,3984.4
2012-06-01T00:00:00Z,"el Besòs i el Maresme",70,Barri,1659.7
2012-06-01T00:00:00Z,"l'Antiga Esquerra de l'Eixample",8,Barri,2934.66666666667
2012-06-01T00:00:00Z,"Sarrià",23,Barri,4102.8
2012-06-01T00:00:00Z,"la Dreta de l'Eixample",7,Barri,3548.6
2012-06-01T00:00:00Z,"Gràcia",6,Districte,2502.89189189189
2012-06-01T00:00:00Z,"Sarrià-Sant Gervasi",5,Districte,3399.64
2012-07-01T00:00:00Z,"Nou Barris",8,Districte,1687.41463414634
2012-07-01T00:00:00Z,"Sants",18,Barri,1715.875
2012-07-01T00:00:00Z,"la Sagrada Família",6,Barri,2916.36842105263
2012-07-01T00:00:00Z,"Sant Andreu",9,Districte,2134.28
2012-07-01T00:00:00Z,"Sants - Badal",17,Barri,2260.8
2012-07-01T00:00:00Z,"el Clot",65,Barri,2092.2
2012-07-01T00:00:00Z,"Horta-Guinardó",7,Districte,2180.52777777778
2012-07-01T00:00:00Z,"la Sagrera",61,Barri,2495.16666666667
2012-07-01T00:00:00Z,"la Barceloneta",3,Barri,1880.0
2012-07-01T00:00:00Z,"Porta",45,Barri,1686.6
2012-07-01T00:00:00Z,"Les Corts",4,Districte,2368.0
2012-07-01T00:00:00Z,"el Raval",1,Barri,2014.22222222222
2012-07-01T00:00:00Z,"la Maternitat i Sant Ramon",20,Barri,1788.84615384615
2012-07-01T00:00:00Z,"la Vila Olímpica del Poblenou",67,Barri,4372.16666666667
2012-07-01T00:00:00Z,"Sant Gervasi - la Bonanova",25,Barri,3038.4
2012-07-01T00:00:00Z,"la Verneda i la Pau",73,Barri,1807.23076923077
2012-07-01T00:00:00Z,"el Putxet i el Farró",27,Barri,3047.61538461539
2012-07-01T00:00:00Z,"la Nova Esquerra de l'Eixample",9,Barri,2556.7
2012-07-01T00:00:00Z,"l'Antiga Esquerra de l'Eixample",8,Barri,2665.0
2012-07-01T00:00:00Z,"Eixample",2,Districte,2708.36144578313
2012-07-01T00:00:00Z,"Diagonal Mar i el Front Marítim del Poblenou",69,Barri,4066.0
2012-07-01T00:00:00Z,"la Salut",30,Barri,2269.5
2012-07-01T00:00:00Z,"Vallcarca i els Penitents",28,Barri,2724.6
2012-07-01T00:00:00Z,"el Camp de l'Arpa del Clot",64,Barri,2490.875
2012-07-01T00:00:00Z,"el Poble Sec - AEI Parc de Montjuïc",11,Barri,2978.35714285714
2012-07-01T00:00:00Z,"Sant Martí de Provençals",72,Barri,1633.5
2012-07-01T00:00:00Z,"el Guinardó",35,Barri,1973.0
2012-07-01T00:00:00Z,"Ciutat Vella",1,Districte,2243.19565217391
2012-07-01T00:00:00Z,"Sant Martí",10,Districte,2371.97435897436
2012-07-01T00:00:00Z,"Barcelona",-1,Municipi,2451.00202020202
2012-07-01T00:00:00Z,"el Besòs i el Maresme",70,Barri,1524.83333333333
2012-07-01T00:00:00Z,"Sant Antoni",10,Barri,3625.0
2012-07-01T00:00:00Z,"Sant Pere, Santa Caterina i la Ribera",4,Barri,3093.0
2012-07-01T00:00:00Z,"Sarrià-Sant Gervasi",5,Districte,3398.45454545455
2012-08-01T00:00:00Z,"el Camp de l'Arpa del Clot",64,Barri,2839.4
2012-08-01T00:00:00Z,"Sant Andreu",9,Districte,2205.84615384615
2012-08-01T00:00:00Z,"Sant Antoni",10,Barri,2024.8
2012-08-01T00:00:00Z,"Vilapicina i la Torre Llobeta",44,Barri,1333.8
2012-08-01T00:00:00Z,"Nou Barris",8,Districte,1469.625
2012-08-01T00:00:00Z,"el Fort Pienc",5,Barri,2786.16666666667
2012-08-01T00:00:00Z,"el Camp d'en Grassot i Gràcia Nova",32,Barri,1882.0
2012-08-01T00:00:00Z,"Horta-Guinardó",7,Districte,1999.94117647059
2012-08-01T00:00:00Z,"Sant Martí",10,Districte,2655.41935483871
2012-08-01T00:00:00Z,"Eixample",2,Districte,2640.91176470588
2012-08-01T00:00:00Z,"la Nova Esquerra de l'Eixample",9,Barri,2512.66666666667
2012-08-01T00:00:00Z,"Barcelona",-1,Municipi,2358.13942307692
2012-08-01T00:00:00Z,"Sants-Montjuïc",3,Districte,1866.84
2012-08-01T00:00:00Z,"Diagonal Mar i el Front Marítim del Poblenou",69,Barri,4569.57142857143
2012-08-01T00:00:00Z,"Les Corts",4,Districte,2874.57142857143
2012-08-01T00:00:00Z,"el Poble Sec - AEI Parc de Montjuïc",11,Barri,1971.85714285714
2012-08-01T00:00:00Z,"la Vila de Gràcia",31,Barri,2652.9
2012-08-01T00:00:00Z,"Sant Andreu",60,Barri,2483.33333333333
2012-08-01T00:00:00Z,"la Dreta de l'Eixample",7,Barri,3278.85714285714
2012-08-01T00:00:00Z,"les Corts",19,Barri,2066.625
2012-08-01T00:00:00Z,"la Verneda i la Pau",73,Barri,1535.85714285714
2012-09-01T00:00:00Z,"la Verneda i la Pau",73,Barri,1537.2
2012-09-01T00:00:00Z,"Les Corts",4,Districte,3606.77777777778
2012-09-01T00:00:00Z,"Nou Barris",8,Districte,1587.97142857143
2012-09-01T00:00:00Z,"la Prosperitat",52,Barri,1584.1
2012-09-01T00:00:00Z,"Sarrià-Sant Gervasi",5,Districte,2671.78571428571
2012-09-01T00:00:00Z,"Sants",18,Barri,2256.0
2012-09-01T00:00:00Z,"Pedralbes",21,Barri,4886.83333333333
2012-09-01T00:00:00Z,"el Clot",65,Barri,2469.42857142857
2012-09-01T00:00:00Z,"el Camp d'en Grassot i Gràcia Nova",32,Barri,2326.42857142857
2012-09-01T00:00:00Z,"la Bordeta",16,Barri,2271.33333333333
2012-09-01T00:00:00Z,"Eixample",2,Districte,2735.41176470588
2012-09-01T00:00:00Z,"la Dreta de l'Eixample",7,Barri,2815.4
2012-09-01T00:00:00Z,"el Putxet i el Farró",27,Barri,2182.85714285714
2012-09-01T00:00:00Z,"Sarrià",23,Barri,2385.0
2012-09-01T00:00:00Z,"Sant Pere, Santa Caterina i la Ribera",4,Barri,2209.9
2012-09-01T00:00:00Z,"el Besòs i el Maresme",70,Barri,1263.57142857143
2012-09-01T00:00:00Z,"el Poble Sec - AEI Parc de Montjuïc",11,Barri,1777.28571428571
2012-09-01T00:00:00Z,"el Raval",1,Barri,1206.47368421053
2012-09-01T00:00:00Z,"la Vila de Gràcia",31,Barri,3105.0
2012-09-01T00:00:00Z,"Sant Martí de Provençals",72,Barri,1706.66666666667
2012-09-01T00:00:00Z,"l'Antiga Esquerra de l'Eixample",8,Barri,2858.44444444444
2012-09-01T00:00:00Z,"Barcelona",-1,Municipi,2255.94594594595
2012-09-01T00:00:00Z,"Verdun",51,Barri,1327.2
2012-09-01T00:00:00Z,"Sant Andreu",9,Districte,1966.42857142857
2012-09-01T00:00:00Z,"el Fort Pienc",5,Barri,2939.875
2012-09-01T00:00:00Z,"Ciutat Vella",1,Districte,1771.48648648649
2012-09-01T00:00:00Z,"la Sagrada Família",6,Barri,2636.45454545455
2012-10-01T00:00:00Z,"Eixample",2,Districte,2759.65151515152
2012-10-01T00:00:00Z,"la Vila de Gràcia",31,Barri,2708.66666666667
2012-10-01T00:00:00Z,"Les Corts",4,Districte,3049.72727272727
2012-10-01T00:00:00Z,"l'Antiga Esquerra de l'Eixample",8,Barri,3121.54545454545
2012-10-01T00:00:00Z,"Ciutat Vella",1,Districte,2319.48780487805
2012-10-01T00:00:00Z,"el Carmel",37,Barri,1758.28571428571
2012-10-01T00:00:00Z,"la Verneda i la Pau",73,Barri,1344.44444444444
2012-10-01T00:00:00Z,"Horta",43,Barri,2043.375
2012-10-01T00:00:00Z,"Porta",45,Barri,1830.2
2012-10-01T00:00:00Z,"el Poblenou",68,Barri,2537.11111111111
2012-10-01T00:00:00Z,"el Fort Pienc",5,Barri,3421.5
2012-10-01T00:00:00Z,"la Marina de Port",13,Barri,1588.5
2012-10-01T00:00:00Z,"la Dreta de l'Eixample",7,Barri,4025.16666666667
2012-10-01T00:00:00Z,"la Sagrada Família",6,Barri,2262.70588235294
2012-10-01T00:00:00Z,"Sant Antoni",10,Barri,2469.22222222222
2012-10-01T00:00:00Z,"Barcelona",-1,Municipi,2457.71111111111
2012-10-01T00:00:00Z,"Gràcia",6,Districte,2710.86956521739
2012-10-01T00:00:00Z,"el Baix Guinardó",33,Barri,1718.2
2012-10-01T00:00:00Z,"Sant Andreu",60,Barri,2179.09090909091
2012-10-01T00:00:00Z,"el Barri Gòtic",2,Barri,1786.625
2012-10-01T00:00:00Z,"Sant Gervasi - Galvany",26,Barri,4422.70588235294
2012-10-01T00:00:00Z,"el Poble Sec - AEI Parc de Montjuïc",11,Barri,2192.2
2012-10-01T00:00:00Z,"Nou Barris",8,Districte,1680.75675675676
2012-10-01T00:00:00Z,"Sant Gervasi - la Bonanova",25,Barri,3060.66666666667
2012-10-01T00:00:00Z,"Sant Martí de Provençals",72,Barri,1691.76923076923
2012-10-01T00:00:00Z,"Sants - Badal",17,Barri,2138.0
2012-10-01T00:00:00Z,"la Sagrera",61,Barri,2162.71428571429
2012-10-01T00:00:00Z,"Sant Martí",10,Districte,2330.74324324324
2012-10-01T00:00:00Z,"Diagonal Mar i el Front Marítim del Poblenou",69,Barri,4808.22222222222
2012-10-01T00:00:00Z,"Sant Pere, Santa Caterina i la Ribera",4,Barri,3116.41666666667
2012-10-01T00:00:00Z,"Horta-Guinardó",7,Districte,1853.51282051282
2012-10-01T00:00:00Z,"Sarrià-Sant Gervasi",5,Districte,4176.35897435897
2012-10-01T00:00:00Z,"Navas",63,Barri,2263.42857142857
2012-10-01T00:00:00Z,"Sants",18,Barri,1937.5
2012-10-01T00:00:00Z,"el Camp d'en Grassot i Gràcia Nova",32,Barri,2918.6
2012-10-01T00:00:00Z,"el Camp de l'Arpa del Clot",64,Barri,2045.83333333333
2012-10-01T00:00:00Z,"Sarrià",23,Barri,6182.25
2012-10-01T00:00:00Z,"Verdun",51,Barri,1564.33333333333
2012-11-01T00:00:00Z,"Sant Martí de Provençals",72,Barri,1673.71428571429
2012-11-01T00:00:00Z,"la Teixonera",38,Barri,1656.8
2012-11-01T00:00:00Z,"la Vila de Gràcia",31,Barri,2526.2
2012-11-01T00:00:00Z,"Nou Barris",8,Districte,1777.56756756757
2012-11-01T00:00:00Z,"Diagonal Mar i el Front Marítim del Poblenou",69,Barri,3180.57142857143
2012-11-01T00:00:00Z,"la Bordeta",16,Barri,2065.16666666667
2012-11-01T00:00:00Z,"la Marina de Port",13,Barri,2011.8
2012-11-01T00:00:00Z,"Horta",43,Barri,2103.71428571429
2012-11-01T00:00:00Z,"el Besòs i el Maresme",70,Barri,1404.5
2012-11-01T00:00:00Z,"Sant Andreu",9,Districte,2302.36842105263
2012-11-01T00:00:00Z,"Gràcia",6,Districte,2569.38235294118
2012-11-01T00:00:00Z,"Sants - Badal",17,Barri,1268.66666666667
2012-11-01T00:00:00Z,"Eixample",2,Districte,2499.16666666667
2012-11-01T00:00:00Z,"la Barceloneta",3,Barri,3098.0
2012-11-01T00:00:00Z,"Navas",63,Barri,2041.0
2012-11-01T00:00:00Z,"la Sagrada Família",6,Barri,2255.82352941177
2012-11-01T00:00:00Z,"Sarrià-Sant Gervasi",5,Districte,2856.95555555556
2012-11-01T00:00:00Z,"la Maternitat i Sant Ramon",20,Barri,2472.28571428571
2012-11-01T00:00:00Z,"el Poble Sec - AEI Parc de Montjuïc",11,Barri,1904.375
2012-11-01T00:00:00Z,"Ciutat Vella",1,Districte,2259.68888888889
