created,link,type_v,address,town,price,rooms,surface,price_old,info,description,tags,agent
2025-01-18 19:41:53,https://www.idealista.com/inmueble/106683961/,Piso,"calle de Palerm, s/n, El Besòs, Barcelona","calle de Palerm, s/n, El Besòs, Barcelona",87000,2.0,54.0,95000.0,"['2 hab.', '54 m²', 'Bajo exterior sin ascensor']","PISO OCUPADO POR PERSONA SIN JUSTO TÍTULOESTE INMUEBLE DEBIDO A SU ESTADO OCUPACIONAL NO ADMITE VISITASIDEAL PARA INVERSORESVivienda de 51 m², según Catastro, y 3 m² de elementos comunes, a la venta en Barcelona. La vivienda está distribuida en salón-comedor, dos dormitorios, un cuarto de baño, cocina y terraza con lav",,
2025-01-18 19:41:53,https://www.idealista.com/inmueble/106661067/,Piso,"calle d&#039;En Robador, El Raval, Barcelona","calle d&#039;En Robador, El Raval, Barcelona",99000,1.0,35.0,,"['1 hab.', '35 m²', 'Planta 3ª interior sin ascensor']","Robador; Te presentamos un encantador piso por reformar, ubicado en un tercer piso que ofrece un sinfín de posibilidades para convertirlo en tu hogar ideal. Con una superficie de 35 metros cuadrados, este espacio tiene un gran potencial para adaptarse a tus necesidades y estilo personal.Al entrar, te recibirán amplia",,
2025-01-18 19:41:53,https://www.idealista.com/inmueble/104913643/,Piso,"calle de l&#039;Estadella, El Bon Pastor, Barcelona","calle de l&#039;Estadella, El Bon Pastor, Barcelona",72500,1.0,61.0,,"['1 hab.', '61 m²', ' sin ascensor']","Oportunidad sólo para inversores. El activo se encuentra ocupado por persona sin justo título.Debido al estado ocupacional del activo, no se pueden realizar visitas al mismo. Piso de 61 m² en venta, situado en Barcelona. Construido en 1962, este piso dispone de una superficie de 61 m² y está distribuido en varias estan",,
2025-01-18 19:41:53,https://www.idealista.com/inmueble/104913637/,Piso,"calle de la Gitanilla, La Trinitat Vella, Barcelona","calle de la Gitanilla, La Trinitat Vella, Barcelona",50900,1.0,55.0,,"['1 hab.', '55 m²', ' sin ascensor']","Oportunidad sólo para inversores. El activo se encuentra ocupado por persona sin justo título. Debido al estado ocupacional del activo, no se pueden realizar visitas al mismo.Piso de segunda mano en venta en Barcelona.Se trata de un piso de 56 m² distribuidos en varias estancias. La vivienda se sitúa en el núcleo de la",,
2025-01-18 19:41:53,https://www.idealista.com/inmueble/104913606/,Piso,"calle de l&#039;Estadella, El Bon Pastor, Barcelona","calle de l&#039;Estadella, El Bon Pastor, Barcelona",71600,1.0,63.0,,"['1 hab.', '63 m²', ' sin ascensor']","Oportunidad sólo para inversores. El activo se encuentra ocupado por persona sin justo título.Debido al estado ocupacional del activo, no se pueden realizar visitas al mismo. Piso de 63 m² en venta, situado en Barcelona. Construido en 1962, este piso dispone de una superficie de 63 m² y está distribuido en varias estan",,
2025-01-18 19:41:53,https://www.idealista.com/inmueble/104913563/,Piso,"calle de les Agudes, Ciutat Meridiana - Torre Baró - Vallbona, Barcelona","calle de les Agudes, Ciutat Meridiana - Torre Baró - Vallbona, Barcelona",51000,1.0,56.0,,"['1 hab.', '56 m²', 'Sótano sin ascensor']","Oportunidad sólo para inversores. El activo se encuentra ocupado por persona sin justo título. Debido al estado ocupacional del activo, no se pueden realizar visitas al mismo.Piso de segunda mano en venta en Barcelona. Construido en 1972, tiene una superficie de 56 m² distribuidos en diversas dependencias.Se localiza e",,
2025-01-18 19:41:53,https://www.idealista.com/inmueble/106658473/,Piso,"calle de Plutó, La Teixonera, Barcelona","calle de Plutó, La Teixonera, Barcelona",51000,2.0,50.0,52000.0,"['2 hab.', '50 m²', 'Planta -1 sin ascensor']","Piso a la venta de 50 m² de superficie, situado en Barcelona capital. Esta vivienda de segunda mano se localiza en una zona tranquila de la localidad. Ubicada en zona con todo tipo de servicios alrededor. Además cuenta con buenas comunicaciones tanto por transporte público como por transporte privado. Está distribuida",,
2025-01-18 19:41:53,https://www.idealista.com/inmueble/106658328/,Piso,"calle del Pedraforca, Ciutat Meridiana - Torre Baró - Vallbona, Barcelona","calle del Pedraforca, Ciutat Meridiana - Torre Baró - Vallbona, Barcelona",96400,1.0,68.0,,"['1 hab.', '68 m²', 'Bajo sin ascensor']","Oportunidad sólo para inversores. Debido al estado ocupacional del activo, no se pueden realizar visitas al mismo. Piso de 69 m² en venta situado en Barcelona. Construido en 1971, este piso cuenta con una superficie aproximada de 69 m² y se distribuye en varias estancias. La vivienda está bien comunicada, a pocos metro",,
2025-01-18 19:41:53,https://www.idealista.com/inmueble/106657655/,Piso,"calle de les Agudes, Ciutat Meridiana - Torre Baró - Vallbona, Barcelona","calle de les Agudes, Ciutat Meridiana - Torre Baró - Vallbona, Barcelona",47400,1.0,59.0,,"['1 hab.', '59 m²', ' sin ascensor']","Oportunidad sólo para inversores. El activo se encuentra ocupado por persona sin justo título.Debido al estado ocupacional del activo, no se pueden realizar visitas al mismo. Piso de 59 m² en venta, situado en Barcelona. Construido en 1965, este piso dispone de una superficie aproximada de 79 m² y se distribuye en vari",,
2025-01-18 19:41:53,https://www.idealista.com/inmueble/106657171/,Piso,"calle del Foc Follet, El Bon Pastor, Barcelona","calle del Foc Follet, El Bon Pastor, Barcelona",76900,1.0,55.0,,"['1 hab.', '55 m²', 'Entreplanta sin ascensor']","Oportunidad sólo para inversores. El activo se encuentra ocupado por persona sin justo título.Debido al estado ocupacional del activo, no se pueden realizar visitas al mismo. Piso de 55 m² en venta, situado en Barcelona. Construido en 1960, este piso dispone de una superficie de 55 m² y está distribuido en varias estan",,
2025-01-18 19:41:53,https://www.idealista.com/inmueble/104913009/,Piso,"calle d&#039;Alcàntara, Les Roquetes, Barcelona","calle d&#039;Alcàntara, Les Roquetes, Barcelona",63500,1.0,44.0,,"['1 hab.', '44 m²', ' sin ascensor']","Oportunidad sólo para inversores. El activo se encuentra ocupado por persona sin justo título. Debido al estado ocupacional del activo, no se pueden realizar visitas al mismo. Piso de segunda mano en venta situado en el barrio de Les Roquetes, del distrito de Nou Barris de la ciudad de Barcelona. Cuenta con una superfi",,
2025-01-18 19:41:53,https://www.idealista.com/inmueble/106657067/,Piso,"calle del Pedraforca, Ciutat Meridiana - Torre Baró - Vallbona, Barcelona","calle del Pedraforca, Ciutat Meridiana - Torre Baró - Vallbona, Barcelona",83500,3.0,60.0,,"['3 hab.', '60 m²', ' con ascensor']","Oportunidad sólo para inversores. El activo se encuentra ocupado por persona sin justo título. Debido al estado ocupacional del activo, no se pueden realizar visitas al mismo. Piso de segunda mano en venta, situado en edificio residencial en el barrio de Ciudad Meridiana, perteneciente al distrito de Nou Barris, en Bar",,
2025-01-18 19:41:53,https://www.idealista.com/inmueble/106657035/,Piso,"calle del Pare Manjón, La Trinitat Vella, Barcelona","calle del Pare Manjón, La Trinitat Vella, Barcelona",69000,3.0,41.0,,"['3 hab.', '41 m²', 'Planta -1 sin ascensor']","Oportunidad sólo para inversores. El activo se encuentra ocupado por persona sin justo título.Debido al estado ocupacional del activo, no se pueden realizar visitas al mismo. Piso de 41 m² en venta situado en Barcelona.El piso en venta dispone de 41 m² de superficie distribuidos en salón, cocina, 3 dormitorios y 1 baño",,
2025-01-18 19:41:57,https://www.idealista.com/inmueble/106657058/,Piso,"calle de les Agudes, Ciutat Meridiana - Torre Baró - Vallbona, Barcelona","calle de les Agudes, Ciutat Meridiana - Torre Baró - Vallbona, Barcelona",67000,3.0,58.0,,"['3 hab.', '58 m²', ' sin ascensor']","Oportunidad sólo para inversores. El activo se encuentra ocupado por persona sin justo título. Debido al estado ocupacional del activo, no se pueden realizar visitas al mismo. Piso de segunda mano en venta situado en Barcelona. Cuenta con una superficie de 58 m² distribuidos en 3 dormitorios y 1 baño. En sus inmediacio",,
2025-01-18 19:41:57,https://www.idealista.com/inmueble/106657020/,Piso,"avenida dels Rasos de Peguera, Ciutat Meridiana - Torre Baró - Vallbona, Barcelona","avenida dels Rasos de Peguera, Ciutat Meridiana - Torre Baró - Vallbona, Barcelona",49000,1.0,62.0,,"['1 hab.', '62 m²', ' sin ascensor']","“Oportunidad sólo para inversores. El activo se encuentra ocupado. Debido al estado ocupacional del activo, no se pueden realizar visitas al mismo.” Piso de 63 m² en venta, situado en Barcelona. Construido en 1966, este piso cuenta con una superficie aproximada de 63 m² y está distribuido en varias estancias. La vivien",,
2025-01-18 19:41:57,https://www.idealista.com/inmueble/106656997/,Piso,"avenida dels Rasos de Peguera, Ciutat Meridiana - Torre Baró - Vallbona, Barcelona","avenida dels Rasos de Peguera, Ciutat Meridiana - Torre Baró - Vallbona, Barcelona",75000,2.0,65.0,,"['2 hab.', '65 m²', ' sin ascensor']","Oportunidad sólo para inversores. El activo se encuentra ocupado por persona sin justo título. Debido al estado ocupacional del activo, no se pueden realizar visitas al mismo. Piso de segunda mano en venta situado en Barcelona. Cuenta con una superficie de 65 m² distribuidos en 2 dormitorios y 1 baños. Se localiza en e",,
2025-01-18 19:41:57,https://www.idealista.com/inmueble/104912968/,Piso,"calle de Vidal i Guasch, Les Roquetes, Barcelona","calle de Vidal i Guasch, Les Roquetes, Barcelona",80600,1.0,63.0,,"['1 hab.', '63 m²', 'Sótano sin ascensor']","Oportunidad sólo para inversores. El activo se encuentra ocupado por persona sin justo título.Debido al estado ocupacional del activo, no se pueden realizar visitas al mismo. Piso de 63 m² en venta, situado en Barcelona. Construido en 1967, este piso dispone de una superficie de 63 m² y está distribuido en varias estan",,
2025-01-18 19:41:57,https://www.idealista.com/inmueble/106656591/,Piso,"calle de Catània, El Besòs, Barcelona","calle de Catània, El Besòs, Barcelona",57500,3.0,47.0,,"['3 hab.', '47 m²', ' sin ascensor']","Oportunidad sólo para inversores. El activo se encuentra ocupado por persona sin justo título. Debido al estado ocupacional del activo, no se pueden realizar visitas al mismo. Piso de segunda mano en venta situado el barrio de El Besòs i El Maresme de la ciudad de Barcelona. Cuenta con una superficie de 47,56 m² distri",,
2025-01-18 19:41:57,https://www.idealista.com/inmueble/106656467/,Piso,"calle de Ferrer Bassa, 34, El Besòs, Barcelona","calle de Ferrer Bassa, 34, El Besòs, Barcelona",63400,3.0,65.0,,"['3 hab.', '65 m²', ' sin ascensor']","Oportunidad sólo para inversores. El activo se encuentra ocupado. Debido al estado ocupacional del activo, no se pueden realizar visitas al mismo. Piso de segunda mano en venta situado en Barcelona capital. Cuenta con una superficie de 50 m² distribuidos en 3 dormitorios, un baño, salón comedor cocina y una terraza con",,
2025-01-18 19:41:57,https://www.idealista.com/inmueble/106656275/,Piso,"calle de Santa Engràcia, La Prosperitat, Barcelona","calle de Santa Engràcia, La Prosperitat, Barcelona",80000,3.0,53.0,,"['3 hab.', '53 m²', ' sin ascensor']","Oportunidad sólo para inversores. El activo se encuentra ocupado por persona sin justo título. Debido al estado ocupacional del activo, no se pueden realizar visitas al mismo. Piso de segunda mano en venta situado en Barcelona. Cuenta con una superficie de 53 m² distribuidos en 3 dormitorios y 1 baño. En sus inmediacio",,
2025-01-18 19:41:57,https://www.idealista.com/inmueble/104887008/,Piso,"calle del Pla de Fornells, Les Roquetes, Barcelona","calle del Pla de Fornells, Les Roquetes, Barcelona",79000,3.0,45.0,,"['3 hab.', '45 m²', 'Planta 2ª sin ascensor']","Piso de 45 m², de 3 dormitorios y 1 baños, en venta en Barcelona.Se trata de un piso de 45 m² distribuidos en salón-comedor, cocina, 3 dormitorios y 1 baños. La vivienda se sitúa en el barrio de Les Roquetes, teniendo buenos accesos por carretera. También ofrece conexión por transporte público al estar cerca de varias",,
2025-01-18 19:41:57,https://www.idealista.com/inmueble/106656232/,Piso,"plaza del Mig de Can Clos, La Marina del Port, Barcelona","plaza del Mig de Can Clos, La Marina del Port, Barcelona",81700,1.0,63.0,,"['1 hab.', '63 m²', ' sin ascensor']","Oportunidad sólo para inversores. El activo se encuentra ocupado por persona sin justo título.Debido al estado ocupacional del activo, no se pueden realizar visitas al mismo. Piso de 64 m² en venta, situado en Barcelona. Construido en 1964, este piso cuenta con una superficie aproximada de 64 m² y está distribuido en v",,
2025-01-18 19:41:57,https://www.idealista.com/inmueble/106656231/,Piso,"calle del Pare Manjón, La Trinitat Vella, Barcelona","calle del Pare Manjón, La Trinitat Vella, Barcelona",48400,1.0,55.0,,"['1 hab.', '55 m²', ' sin ascensor']","“Oportunidad sólo para inversores. El activo se encuentra ocupado. Debido al estado ocupacional del activo, no se pueden realizar visitas al mismo.” Piso de 56 m² en venta, situado en Barcelona. Construido en 1965, este piso cuenta con una superficie aproximada de 56 m² y está distribuido en varias estancias. La vivien",,
2025-01-18 19:41:57,https://www.idealista.com/inmueble/106656227/,Piso,"calle de Travau, Can Peguera - El Turó de la Peira, Barcelona","calle de Travau, Can Peguera - El Turó de la Peira, Barcelona",88500,1.0,57.0,,"['1 hab.', '57 m²', ' con ascensor']","Oportunidad sólo para inversores. El activo se encuentra ocupado por persona sin justo título. Debido al estado ocupacional del activo, no se pueden realizar visitas al mismo.Apartamento situado en la localidad de Barcelona. Cuenta con una superficie de 57 m², distribuidos en varias dependencias. Situado cerca de la Es",Apartamento,
2025-01-18 19:41:57,https://www.idealista.com/inmueble/106656207/,Piso,"calle d&#039;Alfons el Magnànim, El Besòs, Barcelona","calle d&#039;Alfons el Magnànim, El Besòs, Barcelona",66100,3.0,46.0,,"['3 hab.', '46 m²', ' con ascensor']","Oportunidad sólo para inversores. El activo se encuentra ocupado por persona sin justo título. Debido al estado ocupacional del activo, no se pueden realizar visitas al mismo. Piso de segunda mano situado en la zona centro de Barcelona. Situado en el Barri dels Besòs, junto a la parada de metro Besòs Mar y a tan sólo 5",,
2025-01-18 19:41:57,https://www.idealista.com/inmueble/106656189/,Piso,"calle de Perafita, 63, Ciutat Meridiana - Torre Baró - Vallbona, Barcelona","calle de Perafita, 63, Ciutat Meridiana - Torre Baró - Vallbona, Barcelona",66100,3.0,65.0,,"['3 hab.', '65 m²', ' sin ascensor']","ocupacional del activo, no se pueden realizar visitas al mismo. Piso de segunda mano en venta situado en Barcelona. Cuenta con una superficie de 59 m² distribuidos en 3 dormitorios, cocina, salón y 1 baño. Se localiza en la segunda planta de un edificio residencial y en sus inmediaciones dispone de todo tipo de servici",,
2025-01-18 19:41:57,https://www.idealista.com/inmueble/106656179/,Piso,"avenida dels Rasos de Peguera, 65, Ciutat Meridiana - Torre Baró - Vallbona, Barcelona","avenida dels Rasos de Peguera, 65, Ciutat Meridiana - Torre Baró - Vallbona, Barcelona",53900,1.0,52.0,,"['1 hab.', '52 m²', ' sin ascensor']","Piso a la venta situado en Barcelona capital. Esta vivienda de segunda mano y de 53 m² se localiza en zona residencial, bien comunicada tanto por transporte privado como por transporte público. Dispone de todos los servicios básicos cercanos. Se distribuye en varias dependencias y servicios. Ubicada en la planta tercer",,
2025-01-18 19:41:57,https://www.idealista.com/inmueble/106656164/,Piso,"calle de Boada, La Prosperitat, Barcelona","calle de Boada, La Prosperitat, Barcelona",88400,3.0,54.0,,"['3 hab.', '54 m²', 'Planta -1 con ascensor']","Oportunidad sólo para inversores. El activo se encuentra ocupado por persona sin justo título.Debido al estado ocupacional del activo, no se pueden realizar visitas al mismo. Piso de 54 m² en venta, situado en Barcelona. Construido en 1963, este piso cuenta con una superficie de 54 m² y está distribuido en salón-comedo",,
2025-01-18 19:41:57,https://www.idealista.com/inmueble/106656130/,Piso,"calle de Perafita, Ciutat Meridiana - Torre Baró - Vallbona, Barcelona","calle de Perafita, Ciutat Meridiana - Torre Baró - Vallbona, Barcelona",65000,3.0,71.0,,"['3 hab.', '71 m²', ' sin ascensor']","Oportunidad sólo para inversores. El activo se encuentra ocupado. Debido al estado ocupacional del activo, no se pueden realizar visitas al mismo. Piso de segunda mano en venta, situado en edificio residencial en el barrio de Ciudad Meridiana, perteneciente al distrito de Nou Barris, en Barcelona. Cuenta con una superf",,
2025-01-18 19:41:57,https://www.idealista.com/inmueble/106656062/,Piso,"calle del Mestre Alfonso, El Besòs, Barcelona","calle del Mestre Alfonso, El Besòs, Barcelona",61200,2.0,57.0,,"['2 hab.', '57 m²', ' sin ascensor']","Oportunidad sólo para inversores. El activo se encuentra ocupado por persona sin justo título.Debido al estado ocupacional del activo, no se pueden realizar visitas al mismo. Piso de 57 m² en venta, situado en Barcelona. Construido en 1960, este piso dispone de una superficie de 57 m² y se distribuye en salón-comedor,",,
2025-01-18 19:41:57,https://www.idealista.com/inmueble/106656030/,Piso,"calle de Perafita, Ciutat Meridiana - Torre Baró - Vallbona, Barcelona","calle de Perafita, Ciutat Meridiana - Torre Baró - Vallbona, Barcelona",62000,3.0,51.0,,"['3 hab.', '51 m²', ' sin ascensor']","Oportunidad sólo para inversores. El activo se encuentra ocupado por persona sin justo título. Debido al estado ocupacional del activo, no se pueden realizar visitas al mismo. Piso de segunda mano en venta situado en C/ Perafita, Barcelona (Barcelona). Cuenta con una superficie de 51,84m² distribuidos en 3 dormitorios",,
2025-01-18 19:41:57,https://www.idealista.com/inmueble/106651713/,Estudio,"calle del Canigó, Horta, Barcelona","calle del Canigó, Horta, Barcelona",89000,,27.0,,"['27 m²', 'Bajo exterior con ascensor']","¡Descubre tu espacio ideal en el corazón de un barrio seguro y tranquilo! Este encantador estudio de 27 m² es una excelente oportunidad para aquellos que buscan un lugar privado donde realizar sus actividades. Ubicado estratégicamente a solo 50 metros de la parada de metro L3 Valldaura, te ofrece la comodidad de estar",,
2025-01-18 19:41:57,https://www.idealista.com/inmueble/106627206/,Estudio,"calle de Granollers, El Carmel, Barcelona","calle de Granollers, El Carmel, Barcelona",89000,,34.0,,"['34 m²', 'Bajo exterior sin ascensor']","Nos complace ofrecer este estudio a la venta, sin Cedula de habitabilidad.Recientemente reformado con muy buenos acabados.Se encuentra a tan solo unos pasos de la Rambla del Carmel, una calle que ofrece acceso directo al centro de Barcelona a través del túnel de la Rovira.La propiedad está situada en una tranquil",,
2025-01-18 19:41:57,https://www.idealista.com/inmueble/106592827/,Piso,"calle del Pare Manjón, La Trinitat Vella, Barcelona","calle del Pare Manjón, La Trinitat Vella, Barcelona",69000,3.0,41.0,,"['3 hab.', '41 m²', 'Planta -1 sin ascensor']","Oportunidad sólo para inversores. El activo se encuentra ocupado por persona sin justo título.Debido al estado ocupacional del activo, no se pueden realizar visitas al mismo. Piso de 41 m² en venta situado en Barcelona.El piso en venta dispone de 41 m² de superficie distribuidos en salón, cocina, 3 dormitorios y 1 baño",,
2025-01-18 19:41:57,https://www.idealista.com/inmueble/106586185/,Piso,"calle de Palerm, 6, El Besòs, Barcelona","calle de Palerm, 6, El Besòs, Barcelona",88500,3.0,54.0,,"['3 hab.', '54 m²', 'Planta 2ª interior con ascensor']","Inmueble ocupado ideal para invertir,imposibilidad de realizar visita en el interior del mismo.Este se encuentra en la provincia de barcelona,disponemos de una amplia cartera de inmuebles en toda cataluña.Llamenos para mas informacion.",Ocupada ilegalmente,
2025-01-18 19:41:57,https://www.idealista.com/inmueble/106576974/,Estudio,"Les Roquetes, Barcelona","Les Roquetes, Barcelona",33000,,51.0,,"['51 m²', 'Bajo exterior sin ascensor']","Tecnocasa Estudi Mina de la Ciutat S. L tiene el placer de presentarles este inmueble el cual tenemos en exclusiva:DOS ESTUDIOS POR 33.000 CADA UNO, dispone de 51m² de construcción, distribuidos cada uno de ellos de la siguiente manera: Un espacio diáfano tipo loft donde se puede hacer la cocina americana con salón c",,
2025-01-18 19:41:57,https://www.idealista.com/inmueble/102769004/,Piso,"calle d&#039;Aiguablava, La Trinitat Nova, Barcelona","calle d&#039;Aiguablava, La Trinitat Nova, Barcelona",58800,2.0,45.0,,"['2 hab.', '45 m²', ' sin ascensor']",Piso de 45 m2 situado en edificio de 5 plantas sobre rasante ubicado en la ciudad de Barcelona provincia de Barcelona. Construido en el año 1963 no dispone de ascensor Se encuentra situado en zona urbana bien comunicada y rodeada de viviendas de similares características con todos los servicios cercanos y accesibles. -,,
2025-01-18 19:41:57,https://www.idealista.com/inmueble/102977935/,Piso,"calle de les Agudes, Ciutat Meridiana - Torre Baró - Vallbona, Barcelona","calle de les Agudes, Ciutat Meridiana - Torre Baró - Vallbona, Barcelona",51000,1.0,56.0,,"['1 hab.', '56 m²', 'Sótano sin ascensor']","Oportunidad sólo para inversores. El activo se encuentra ocupado por persona sin justo título. Debido al estado ocupacional del activo, no se pueden realizar visitas al mismo.Piso de segunda mano en venta en Barcelona. Construido en 1972, tiene una superficie de 56 m² distribuidos en diversas dependencias.Se localiza e",,
2025-01-18 19:41:57,https://www.idealista.com/inmueble/89362270/,Piso,"calle de Tarent, El Besòs, Barcelona","calle de Tarent, El Besòs, Barcelona",67200,3.0,52.0,,"['3 hab.', '52 m²', 'Planta 1ª sin ascensor']","Piso con terraza a la venta en Barcelona ciudad (Barcelona). Está situado en la primera planta de un edificio residencial dotado de portero automático. Se distribuye en un salón con acceso a la terraza y a un pequeño cuarto trastero, 3 dormitorios, cocina amueblada integrada en el salón, 1 baño equipado con plato de du",,
2025-01-18 19:41:57,https://www.idealista.com/inmueble/105189738/,Piso,"calle de Coll i Vehí, El Camp de l&#039;Arpa del Clot, Barcelona","calle de Coll i Vehí, El Camp de l&#039;Arpa del Clot, Barcelona",98300,2.0,46.0,,"['2 hab.', '46 m²', 'Bajo exterior sin ascensor']","REF: BCN-329OCUPADONo se puede VISITAR!Inmobiliaria Akris presenta:¡Excelente oportunidad de inversión! ¡INMUEBLE OCUPADO NO ES VISITABLE!Presentamos esta acogedora vivienda de 45 m², ubicada en pleno centro de Barcelona. Construida en 1936, esta propiedad ofrece una excelente conexión con las principales v",,
2025-01-18 19:41:57,https://www.idealista.com/inmueble/106518360/,Piso,"calle de Càller, El Besòs, Barcelona","calle de Càller, El Besòs, Barcelona",80000,2.0,51.0,,"['2 hab.', '51 m²', 'Planta 1ª exterior sin ascensor']","¡ Oportunidad!Piso tapiado de dos dormitorios para reformar a la venta en Barcelona.La vivienda está distribuida en salón-comedor, dos dormitorios, un cuarto de baño, cocina independiente y terraza con lavadero.Cuenta con suelos de gres, ventanas de aluminio, puertas interiores de sapelly.. . Precisa reforma integ",,
2025-01-18 19:41:57,https://www.idealista.com/inmueble/97141560/,Piso,"calle de Juan de Sada, Sants - Badal, Barcelona","calle de Juan de Sada, Sants - Badal, Barcelona",85000,1.0,26.0,,"['1 hab.', '26 m²', 'Planta 3ª exterior sin ascensor']",Atención: Piso con inquilino con contrato de renta antigua. Inquilino de 61 años. renta aproximada 150 euros mensuales. No es visitable. Solo para inversores. Este es un producto para quienes quieran rentabilizar a largo plazo ya que el conntrato de alquiler es indefinido. Tiene cédula de habitabilidad vigente.,Alquilada,
2025-01-18 19:41:57,https://www.idealista.com/inmueble/106467720/,Piso,"El Besòs, Barcelona","El Besòs, Barcelona",95000,3.0,66.0,,"['3 hab.', '66 m²', 'Planta 1ª exterior sin ascensor']","¡ Oportunidad!Piso de 66 m² para reformar a la venta en Barcelona.La vivienda se distribuye en salón-comedor, tres dormitorios, cocina independiente y un cuarto de baño.Es una 1ª Planta en un bloque sin ascensor.Cuenta con suelos de gres, ventanas de aluminio, puertas interiores de sapelly.. . Precisa reforma i",,
2025-01-18 19:42:01,https://www.idealista.com/inmueble/106464279/,Piso,"La Trinitat Vella, Barcelona","La Trinitat Vella, Barcelona",62900,2.0,57.0,,"['2 hab.', '57 m²', ' sin ascensor']",No cobramos comisión al comprador. INMUEBLE OCUPADO. ¡Gran oportunidad PARA INVERSORES en Trinitat Vella!Piso de 57 m2 de 2 dormitorios y 1 baño.El Inmueble se transmite ocupado por tercero no pudiendo hacer visitas físicas al inmueble. El precio ha sido determinado teniendo en cuenta que el activo se transmite co,,
2025-01-18 19:42:01,https://www.idealista.com/inmueble/104563711/,Piso,"calle d&#039;Ausona, La Trinitat Vella, Barcelona","calle d&#039;Ausona, La Trinitat Vella, Barcelona",99000,3.0,60.0,,"['3 hab.', '60 m²', 'Planta 3ª exterior sin ascensor']",Piso okupado ilegalmente.,,
2025-01-18 19:42:01,https://www.idealista.com/inmueble/106461725/,Piso,"calle de Càller, El Besòs, Barcelona","calle de Càller, El Besòs, Barcelona",80000,2.0,51.0,,"['2 hab.', '51 m²', 'Planta 1ª exterior sin ascensor']","¡ Oportunidad!Piso tapiado de dos dormitorios para reformar a la venta en Barcelona.La vivienda está distribuida en salón-comedor, dos dormitorios, un cuarto de baño, cocina independiente y terraza con lavadero.Cuenta con suelos de gres, ventanas de aluminio, puertas interiores de sapelly.. . Precisa reforma inte",,
2025-01-18 19:42:01,https://www.idealista.com/inmueble/106438858/,Piso,"La Trinitat Vella, Barcelona","La Trinitat Vella, Barcelona",99000,4.0,80.0,,"['4 hab.', '80 m²', 'Bajo exterior sin ascensor']",¡SOLO INVERSORES¡ VIVIENDA NO DISPONIBLE PARA VIVIR! SE VENDE LA NUDA PROPIEDAD DE LA VIVIENDA CON EL USUFRUCTO VITALICIO A FAVOR DEL ACTUAL PROPIETARIO.Condiciones de la operación y forma de pago:- Usufructuario: Sr. 74 años.- Un único pago de 99.000. -€.Repartición de los gastos del inmueble:- Asumir los gasto,,
2025-01-18 19:42:01,https://www.idealista.com/inmueble/106416380/,Piso,"calle de les Carretes, 35, El Raval, Barcelona","calle de les Carretes, 35, El Raval, Barcelona",60765,1.0,46.0,,"['1 hab.', '46 m²', 'Planta 3ª exterior sin ascensor']","Vivienda Okupada por un tercero sin titulo ¡Oportunidad única de inversión en el corazón de la ciudad! Este piso de 46m² construidos, ideal para inversores que buscan rentabilidad. Construido en 1900 Su precio está ajustado debido a una ocupación ilegal, lo que representa una excelente ocasión para aquellos que saben r",Ocupada ilegalmente,
2025-01-18 19:42:01,https://www.idealista.com/inmueble/106410662/,Piso,"calle del Turó de la Trinitat, La Trinitat Vella, Barcelona","calle del Turó de la Trinitat, La Trinitat Vella, Barcelona",77000,2.0,50.0,,"['2 hab.', '50 m²', 'Bajo sin ascensor']","Inmueble sin posesión y sin acceso al interior. Las fotografías del interior y las características del activo, pueden no ajustarse al estado actual. ¿Deseas convertir la casa de tus sueños en una realidad?¡Esta es tu oportunidad!Les ofrecemos en exclusiva este piso exterior en edificio residencial que puedes adqui",,
2025-01-18 19:42:01,https://www.idealista.com/inmueble/106410646/,Piso,"calle de les Agudes, Ciutat Meridiana - Torre Baró - Vallbona, Barcelona","calle de les Agudes, Ciutat Meridiana - Torre Baró - Vallbona, Barcelona",78952,3.0,81.0,,"['3 hab.', '81 m²', ' sin ascensor']","Inmueble sin posesión y sin acceso al interior. Las fotografías del interior y las características del activo, pueden no ajustarse al estado actual. ¿Deseas convertir la casa de tus sueños en una realidad?¡Esta es tu oportunidad!Les ofrecemos en exclusiva este piso en edificio residencial que puedes adquirir en pr",,
2025-01-18 19:42:01,https://www.idealista.com/inmueble/106409448/,Piso,"Can Peguera - El Turó de la Peira, Barcelona","Can Peguera - El Turó de la Peira, Barcelona",65000,3.0,60.0,,"['3 hab.', '60 m²', 'Planta 3ª exterior sin ascensor']",Piso okupado ilegalmente.,,
2025-01-18 19:42:01,https://www.idealista.com/inmueble/106399046/,Estudio,"calle de Picalquers, El Raval, Barcelona","calle de Picalquers, El Raval, Barcelona",80000,,40.0,,"['40 m²', 'Planta 4ª interior sin ascensor']","IM2 pone en venta Estudio junto a las Rambla.. . este estudio no dispone de CÉDULA DE HABITABILIDAD!¡No pierdas la oportunidad de adquirir este acogedor estudio en venta en la calle Picalquer! Con una ubicación privilegiada cerca de la calle Carmen y la rambla, este inmueble de 30 m² construidos en la cuarta planta d",,
