Dim-00:TEMPS,Dim-01:TERRITORI,Dim-01:TERRITORI (order),Dim-01:TERRITORI (type),VALUE
2014-04-01T00:00:00Z,"la Vila de Gràcia",31,Barri,11.2
2014-04-01T00:00:00Z,"la Dreta de l'Eixample",7,Barri,10.63
2014-04-01T00:00:00Z,"Sants-Montjuïc",3,Districte,9.9432
2014-04-01T00:00:00Z,"la Barceloneta",3,Barri,14.53
2014-04-01T00:00:00Z,"Montbau",40,Barri,9.02
2014-04-01T00:00:00Z,"Porta",45,Barri,8.94
2014-04-01T00:00:00Z,"Canyelles",49,Barri,5.58
2014-04-01T00:00:00Z,"les Tres Torres",24,Barri,14.4
2014-04-01T00:00:00Z,"Vilapicina i la Torre Llobeta",44,Barri,9.19
2014-04-01T00:00:00Z,"les Roquetes",50,Barri,8.66
2014-04-01T00:00:00Z,"la Maternitat i Sant Ramon",20,Barri,10.44
2014-04-01T00:00:00Z,"el Poble Sec - AEI Parc Montjuïc",11,Barri,10.3
2014-04-01T00:00:00Z,"la Trinitat Nova",53,Barri,8.7
2014-04-01T00:00:00Z,"el Bon Pastor",59,Barri,7.86
2014-04-01T00:00:00Z,"la Font de la Guatlla",14,Barri,10.55
2014-04-01T00:00:00Z,"el Congrés i els Indians",62,Barri,9.34
2014-04-01T00:00:00Z,"Ciutat Vella",1,Districte,11.2875
2014-04-01T00:00:00Z,"Eixample",2,Districte,10.58
2014-04-01T00:00:00Z,"la Vila Olímpica del Poblenou",67,Barri,14.44
2014-04-01T00:00:00Z,"Nou Barris",8,Districte,8.6279
2014-04-01T00:00:00Z,"Verdun",51,Barri,9.33
2014-07-01T00:00:00Z,"Canyelles",49,Barri,6.81
2014-07-01T00:00:00Z,"Sant Gervasi - la Bonanova",25,Barri,11.57
2014-07-01T00:00:00Z,"Sant Genís dels Agudells",39,Barri,7.71
2014-07-01T00:00:00Z,"Provençals del Poblenou",71,Barri,9.1
2014-07-01T00:00:00Z,"el Fort Pienc",5,Barri,9.64
2014-07-01T00:00:00Z,"la Verneda i la Pau",73,Barri,8.52
2014-07-01T00:00:00Z,"la Sagrera",61,Barri,8.34
2014-07-01T00:00:00Z,"la Salut",30,Barri,9.49
2014-07-01T00:00:00Z,"el Raval",1,Barri,9.84
2014-07-01T00:00:00Z,"Sant Pere, Santa Caterina i la Ribera",4,Barri,11.59
2014-07-01T00:00:00Z,"la Vila de Gràcia",31,Barri,11.01
2014-07-01T00:00:00Z,"l'Antiga Esquerra de l'Eixample",8,Barri,10.33
2014-07-01T00:00:00Z,"el Bon Pastor",59,Barri,7.68
2014-07-01T00:00:00Z,"el Clot",65,Barri,9.23
2014-07-01T00:00:00Z,"la Teixonera",38,Barri,7.62
2014-07-01T00:00:00Z,"Vallcarca i els Penitents",28,Barri,10.08
2014-07-01T00:00:00Z,"Verdun",51,Barri,8.95
2014-07-01T00:00:00Z,"el Baix Guinardó",33,Barri,9.26
2014-07-01T00:00:00Z,"la Marina de Port",13,Barri,7.86
2014-07-01T00:00:00Z,"la Dreta de l'Eixample",7,Barri,9.96
2014-07-01T00:00:00Z,"el Camp d'en Grassot i Gràcia Nova",32,Barri,10.45
2014-07-01T00:00:00Z,"Porta",45,Barri,8.56
2014-07-01T00:00:00Z,"Sants-Montjuïc",3,Districte,9.6816
2014-07-01T00:00:00Z,"el Coll",29,Barri,8.85
2014-07-01T00:00:00Z,"Sants - Badal",17,Barri,9.98
2014-07-01T00:00:00Z,"la Bordeta",16,Barri,8.85
2014-07-01T00:00:00Z,"el Congrés i els Indians",62,Barri,9.42
2014-07-01T00:00:00Z,"Les Corts",4,Districte,10.8856
2014-07-01T00:00:00Z,"Sant Antoni",10,Barri,9.97
2014-07-01T00:00:00Z,"Ciutat Vella",1,Districte,11.1947
2014-07-01T00:00:00Z,"el Besòs i el Maresme",70,Barri,6.84
2014-07-01T00:00:00Z,"Horta-Guinardó",7,Districte,8.9001
2014-07-01T00:00:00Z,"Horta",43,Barri,8.92
2014-07-01T00:00:00Z,"Sarrià-Sant Gervasi",5,Districte,11.9076
2014-07-01T00:00:00Z,"Sants",18,Barri,9.82
2014-07-01T00:00:00Z,"Vallvidrera, el Tibidabo i les Planes",22,Barri,8.78
2014-07-01T00:00:00Z,"la Maternitat i Sant Ramon",20,Barri,10.44
2014-07-01T00:00:00Z,"la Sagrada Família",6,Barri,10.4
2014-07-01T00:00:00Z,"la Barceloneta",3,Barri,15.54
2014-07-01T00:00:00Z,"Sant Andreu",60,Barri,9.11
2014-07-01T00:00:00Z,"les Roquetes",50,Barri,7.73
2014-07-01T00:00:00Z,"la Vall d'Hebron",41,Barri,9.11
2014-07-01T00:00:00Z,"Sarrià",23,Barri,14.64
2014-07-01T00:00:00Z,"Hostafrancs",15,Barri,9.93
2014-07-01T00:00:00Z,"Sant Martí",10,Districte,9.4683
2014-07-01T00:00:00Z,"la Vila Olímpica del Poblenou",67,Barri,13.56
2014-07-01T00:00:00Z,"Pedralbes",21,Barri,12.06
2014-07-01T00:00:00Z,"la Trinitat Nova",53,Barri,8.33
2014-07-01T00:00:00Z,"Sant Andreu",9,Districte,8.5646
2014-07-01T00:00:00Z,"Sant Martí de Provençals",72,Barri,8.5
2014-07-01T00:00:00Z,"la Font d'en Fargues",36,Barri,9.58
2014-07-01T00:00:00Z,"Navas",63,Barri,8.49
2014-07-01T00:00:00Z,"el Putxet i el Farró",27,Barri,10.76
2014-07-01T00:00:00Z,"el Poble Sec - AEI Parc Montjuïc",11,Barri,10.08
2014-07-01T00:00:00Z,"Gràcia",6,Districte,10.5922
2014-07-01T00:00:00Z,"el Carmel",37,Barri,8.47
2014-07-01T00:00:00Z,"Can Peguera",47,Barri,3.54
2014-07-01T00:00:00Z,"les Tres Torres",24,Barri,13.38
2014-07-01T00:00:00Z,"Eixample",2,Districte,10.1544
2014-07-01T00:00:00Z,"el Parc i la Llacuna del Poblenou",66,Barri,9.9
2014-07-01T00:00:00Z,"Sant Gervasi - Galvany",26,Barri,11.54
2014-07-01T00:00:00Z,"la Font de la Guatlla",14,Barri,10.04
2014-07-01T00:00:00Z,"la Trinitat Vella",57,Barri,6.29
2014-07-01T00:00:00Z,"Vilapicina i la Torre Llobeta",44,Barri,8.61
2014-07-01T00:00:00Z,"la Prosperitat",52,Barri,8.49
2014-07-01T00:00:00Z,"la Nova Esquerra de l'Eixample",9,Barri,10.31
2014-07-01T00:00:00Z,"el Poblenou",68,Barri,10.4
2014-07-01T00:00:00Z,"la Guineueta",48,Barri,8.3
2014-07-01T00:00:00Z,"les Corts",19,Barri,10.91
2014-07-01T00:00:00Z,"el Turó de la Peira",46,Barri,7.44
2014-07-01T00:00:00Z,"el Camp de l'Arpa del Clot",64,Barri,9.77
2014-07-01T00:00:00Z,"Ciutat Meridiana",55,Barri,6.39
2014-07-01T00:00:00Z,"el Barri Gòtic",2,Barri,10.99
2014-07-01T00:00:00Z,"Nou Barris",8,Districte,8.0896
2014-07-01T00:00:00Z,"Barcelona",-1,Municipi,10.0063
2014-07-01T00:00:00Z,"Can Baró",34,Barri,9.18
2014-07-01T00:00:00Z,"Montbau",40,Barri,9.35
2014-07-01T00:00:00Z,"el Guinardó",35,Barri,9.26
2014-07-01T00:00:00Z,"Diagonal Mar i el Front Marítim del Poblenou",69,Barri,12.49
2014-10-01T00:00:00Z,"Horta-Guinardó",7,Districte,9.058
2014-10-01T00:00:00Z,"Sant Antoni",10,Barri,9.94
2014-10-01T00:00:00Z,"la Sagrera",61,Barri,8.98
2014-10-01T00:00:00Z,"el Poble Sec - AEI Parc Montjuïc",11,Barri,10.2
2014-10-01T00:00:00Z,"Pedralbes",21,Barri,13.99
2014-10-01T00:00:00Z,"la Verneda i la Pau",73,Barri,8.14
2014-10-01T00:00:00Z,"Canyelles",49,Barri,7.7
2014-10-01T00:00:00Z,"Provençals del Poblenou",71,Barri,10.03
2014-10-01T00:00:00Z,"el Poblenou",68,Barri,10.19
2014-10-01T00:00:00Z,"Sants-Montjuïc",3,Districte,9.9939
2014-10-01T00:00:00Z,"el Raval",1,Barri,10.81
2014-10-01T00:00:00Z,"Sant Pere, Santa Caterina i la Ribera",4,Barri,11.09
2014-10-01T00:00:00Z,"la Marina de Port",13,Barri,8.66
2014-10-01T00:00:00Z,"el Coll",29,Barri,9.61
2014-10-01T00:00:00Z,"el Camp de l'Arpa del Clot",64,Barri,9.62
2014-10-01T00:00:00Z,"la Sagrada Família",6,Barri,10.32
2014-10-01T00:00:00Z,"Hostafrancs",15,Barri,10.63
2014-10-01T00:00:00Z,"Navas",63,Barri,9.24
2014-10-01T00:00:00Z,"la Font de la Guatlla",14,Barri,11.02
2014-10-01T00:00:00Z,"Les Corts",4,Districte,11.1328
2014-10-01T00:00:00Z,"Vilapicina i la Torre Llobeta",44,Barri,8.59
2014-10-01T00:00:00Z,"Gràcia",6,Districte,10.7042
2014-10-01T00:00:00Z,"la Barceloneta",3,Barri,16.14
2014-10-01T00:00:00Z,"el Congrés i els Indians",62,Barri,9.03
2014-10-01T00:00:00Z,"les Corts",19,Barri,11.01
2014-10-01T00:00:00Z,"Verdun",51,Barri,9.51
2014-10-01T00:00:00Z,"Sarrià",23,Barri,13.52
2014-10-01T00:00:00Z,"Sant Gervasi - la Bonanova",25,Barri,11.44
2014-10-01T00:00:00Z,"les Roquetes",50,Barri,8.46
2014-10-01T00:00:00Z,"Sarrià-Sant Gervasi",5,Districte,11.8077
2014-10-01T00:00:00Z,"la Dreta de l'Eixample",7,Barri,9.87
2014-10-01T00:00:00Z,"el Guinardó",35,Barri,9.01
2014-10-01T00:00:00Z,"la Font d'en Fargues",36,Barri,8.82
2014-10-01T00:00:00Z,"la Nova Esquerra de l'Eixample",9,Barri,10.46
2014-10-01T00:00:00Z,"Nou Barris",8,Districte,8.4509
2014-10-01T00:00:00Z,"el Clot",65,Barri,9.47
2014-10-01T00:00:00Z,"Sant Martí de Provençals",72,Barri,8.86
2014-10-01T00:00:00Z,"Porta",45,Barri,8.49
2014-10-01T00:00:00Z,"la Vall d'Hebron",41,Barri,10.67
2014-10-01T00:00:00Z,"Can Baró",34,Barri,9.62
2014-10-01T00:00:00Z,"la Trinitat Vella",57,Barri,7.13
2014-10-01T00:00:00Z,"la Vila Olímpica del Poblenou",67,Barri,12.25
2014-10-01T00:00:00Z,"Horta",43,Barri,9.3
2014-10-01T00:00:00Z,"Ciutat Meridiana",55,Barri,6.17
2014-10-01T00:00:00Z,"la Salut",30,Barri,10.21
2014-10-01T00:00:00Z,"Sants - Badal",17,Barri,9.77
2014-10-01T00:00:00Z,"Vallcarca i els Penitents",28,Barri,10.55
2014-10-01T00:00:00Z,"el Barri Gòtic",2,Barri,10.41
2014-10-01T00:00:00Z,"Sant Andreu",9,Districte,8.8528
2014-10-01T00:00:00Z,"Sant Genís dels Agudells",39,Barri,7.69
2014-10-01T00:00:00Z,"Sant Martí",10,Districte,9.6033
2014-10-01T00:00:00Z,"les Tres Torres",24,Barri,13.18
2014-10-01T00:00:00Z,"el Besòs i el Maresme",70,Barri,8.09
2014-10-01T00:00:00Z,"Montbau",40,Barri,9.26
2014-10-01T00:00:00Z,"la Maternitat i Sant Ramon",20,Barri,10.54
2014-10-01T00:00:00Z,"Eixample",2,Districte,10.1842
2014-10-01T00:00:00Z,"la Vila de Gràcia",31,Barri,11.2
2014-10-01T00:00:00Z,"la Trinitat Nova",53,Barri,8.03
2014-10-01T00:00:00Z,"el Putxet i el Farró",27,Barri,10.94
2014-10-01T00:00:00Z,"la Teixonera",38,Barri,8.85
2014-10-01T00:00:00Z,"el Bon Pastor",59,Barri,8.55
2014-10-01T00:00:00Z,"el Baix Guinardó",33,Barri,9.63
2014-10-01T00:00:00Z,"el Turó de la Peira",46,Barri,8.19
2014-10-01T00:00:00Z,"el Fort Pienc",5,Barri,9.81
2014-10-01T00:00:00Z,"Sant Gervasi - Galvany",26,Barri,11.62
2014-10-01T00:00:00Z,"Sants",18,Barri,10.06
2014-10-01T00:00:00Z,"la Prosperitat",52,Barri,8.97
2014-10-01T00:00:00Z,"l'Antiga Esquerra de l'Eixample",8,Barri,10.36
2014-10-01T00:00:00Z,"Barcelona",-1,Municipi,10.1861
2014-10-01T00:00:00Z,"el Parc i la Llacuna del Poblenou",66,Barri,9.66
2014-10-01T00:00:00Z,"la Guineueta",48,Barri,8.3
2014-10-01T00:00:00Z,"Diagonal Mar i el Front Marítim del Poblenou",69,Barri,11.49
2014-10-01T00:00:00Z,"Sant Andreu",60,Barri,8.94
2014-10-01T00:00:00Z,"la Bordeta",16,Barri,9.37
2014-10-01T00:00:00Z,"Ciutat Vella",1,Districte,11.6263
2014-10-01T00:00:00Z,"el Camp d'en Grassot i Gràcia Nova",32,Barri,10.07
2014-10-01T00:00:00Z,"Vallvidrera, el Tibidabo i les Planes",22,Barri,15.88
2014-10-01T00:00:00Z,"el Carmel",37,Barri,8.66
2015-01-01T00:00:00Z,"Sants-Montjuïc",3,Districte,9.8997
2015-01-01T00:00:00Z,"la Sagrera",61,Barri,9.734
2015-01-01T00:00:00Z,"el Camp d'en Grassot i Gràcia Nova",32,Barri,10.6225774336283
2015-01-01T00:00:00Z,"Pedralbes",21,Barri,14.1453
2015-01-01T00:00:00Z,"el Congrés i els Indians",62,Barri,8.97221578947369
2015-01-01T00:00:00Z,"Vilapicina i la Torre Llobeta",44,Barri,9.321
2015-01-01T00:00:00Z,"la Maternitat i Sant Ramon",20,Barri,10.5644170731707
2015-01-01T00:00:00Z,"el Turó de la Peira",46,Barri,8.3371
2015-01-01T00:00:00Z,"Diagonal Mar i el Front Marítim del Poblenou",69,Barri,12.4914
2015-01-01T00:00:00Z,"Vallvidrera, el Tibidabo i les Planes",22,Barri,12.1003
2015-01-01T00:00:00Z,"la Salut",30,Barri,11.2769
2015-01-01T00:00:00Z,"Nou Barris",8,Districte,8.865
2015-01-01T00:00:00Z,"Sants - Badal",17,Barri,10.7392
2015-01-01T00:00:00Z,"la Nova Esquerra de l'Eixample",9,Barri,10.5095844736842
2015-01-01T00:00:00Z,"Horta-Guinardó",7,Districte,9.9169
2015-01-01T00:00:00Z,"Sant Martí de Provençals",72,Barri,9.4005
2015-01-01T00:00:00Z,"Montbau",40,Barri,8.928985
2015-01-01T00:00:00Z,"les Roquetes",50,Barri,8.7248
2015-01-01T00:00:00Z,"el Bon Pastor",59,Barri,8.8203
2015-01-01T00:00:00Z,"les Corts",19,Barri,11.8488
2015-01-01T00:00:00Z,"Vallvidrera, el Tibidabo i les Planes",22,Barri,16.9296
2015-01-01T00:00:00Z,"la Dreta de l'Eixample",7,Barri,10.504063986014
2015-01-01T00:00:00Z,"Navas",63,Barri,9.18689098360656
2015-01-01T00:00:00Z,"la Vall d'Hebron",41,Barri,10.0733
2015-01-01T00:00:00Z,"la Vall d'Hebron",41,Barri,9.92686153846154
2015-01-01T00:00:00Z,"la Marina del Prat Vermell - AEI Zona Franca",12,Barri,6.6071
2015-01-01T00:00:00Z,"Sants-Montjuïc",3,Districte,10.6603
2015-01-01T00:00:00Z,"el Barri Gòtic",2,Barri,11.2094
2015-01-01T00:00:00Z,"el Clot",65,Barri,9.36261779661017
2015-01-01T00:00:00Z,"Can Peguera",47,Barri,5.7937
2015-01-01T00:00:00Z,"Barcelona",-1,Municipi,11.0933
2015-01-01T00:00:00Z,"Barcelona",-1,Municipi,10.2564
2015-01-01T00:00:00Z,"Sant Martí",10,Districte,9.7173
2015-01-01T00:00:00Z,"el Parc i la Llacuna del Poblenou",66,Barri,11.4877
2015-01-01T00:00:00Z,"el Clot",65,Barri,10.3108
2015-01-01T00:00:00Z,"la Trinitat Vella",57,Barri,8.0063
2015-01-01T00:00:00Z,"Vallbona",56,Barri,6.657
2015-01-01T00:00:00Z,"el Baix Guinardó",33,Barri,10.5654
2015-01-01T00:00:00Z,"Sarrià",23,Barri,12.2638946902655
2015-01-01T00:00:00Z,"el Besòs i el Maresme",70,Barri,8.37738615384615
2015-01-01T00:00:00Z,"Navas",63,Barri,9.7254
2015-01-01T00:00:00Z,"Sant Gervasi - Galvany",26,Barri,11.3843273076923
2015-01-01T00:00:00Z,"Les Corts",4,Districte,11.9732
2015-01-01T00:00:00Z,"el Poble Sec - AEI Parc Montjuïc",11,Barri,11.0933
2015-01-01T00:00:00Z,"el Guinardó",35,Barri,10.3596
2015-01-01T00:00:00Z,"la Teixonera",38,Barri,9.509
2015-01-01T00:00:00Z,"el Poblenou",68,Barri,11.7336
2015-01-01T00:00:00Z,"Horta-Guinardó",7,Districte,9.386
2015-01-01T00:00:00Z,"les Corts",19,Barri,10.5827219047619
2015-01-01T00:00:00Z,"Ciutat Vella",1,Districte,12.4479
2015-01-01T00:00:00Z,"el Putxet i el Farró",27,Barri,11.39976875
2015-01-01T00:00:00Z,"la Prosperitat",52,Barri,9.6347
2015-01-01T00:00:00Z,"la Sagrada Família",6,Barri,10.2089058651026
2015-01-01T00:00:00Z,"la Font d'en Fargues",36,Barri,9.74662307692308
2015-01-01T00:00:00Z,"la Maternitat i Sant Ramon",20,Barri,11.4229
2015-01-01T00:00:00Z,"Montbau",40,Barri,10.0705
2015-01-01T00:00:00Z,"la Guineueta",48,Barri,8.29877666666667
2015-01-01T00:00:00Z,"el Carmel",37,Barri,9.1085
2015-01-01T00:00:00Z,"Vallcarca i els Penitents",28,Barri,10.6191925925926
2015-01-01T00:00:00Z,"el Fort Pienc",5,Barri,10.1659045454545
2015-01-01T00:00:00Z,"la Verneda i la Pau",73,Barri,8.61031571428572
2015-01-01T00:00:00Z,"Torre Baró",54,Barri,6.0594
2015-01-01T00:00:00Z,"la Trinitat Nova",53,Barri,8.12750869565217
2015-01-01T00:00:00Z,"el Raval",1,Barri,10.598882428115
2015-01-01T00:00:00Z,"la Vila de Gràcia",31,Barri,12.305
2015-01-01T00:00:00Z,"el Poble Sec - AEI Parc Montjuïc",11,Barri,10.2710804979253
2015-01-01T00:00:00Z,"Provençals del Poblenou",71,Barri,9.07000779220779
2015-01-01T00:00:00Z,"Porta",45,Barri,9.1018
2015-01-01T00:00:00Z,"el Congrés i els Indians",62,Barri,9.4546
2015-01-01T00:00:00Z,"Canyelles",49,Barri,7.2142
2015-01-01T00:00:00Z,"les Tres Torres",24,Barri,13.9673
2015-01-01T00:00:00Z,"la Verneda i la Pau",73,Barri,9.0998
2015-01-01T00:00:00Z,"la Teixonera",38,Barri,8.65964385964913
2015-01-01T00:00:00Z,"la Bordeta",16,Barri,8.72828311688312
2015-01-01T00:00:00Z,"Eixample",2,Districte,11.1788
2015-01-01T00:00:00Z,"la Guineueta",48,Barri,8.1706
2015-01-01T00:00:00Z,"Les Corts",4,Districte,10.6869
2015-01-01T00:00:00Z,"el Carmel",37,Barri,8.60348926174497
2015-01-01T00:00:00Z,"el Raval",1,Barri,11.1045
2015-01-01T00:00:00Z,"Sant Antoni",10,Barri,10.9577
2015-01-01T00:00:00Z,"la Sagrera",61,Barri,8.85012734375
2015-01-01T00:00:00Z,"la Vila Olímpica del Poblenou",67,Barri,14.2878
2015-01-01T00:00:00Z,"Can Baró",34,Barri,8.663415625
2015-01-01T00:00:00Z,"Can Baró",34,Barri,10.0925
2015-01-01T00:00:00Z,"Ciutat Meridiana",55,Barri,6.6154
2015-01-01T00:00:00Z,"Sant Antoni",10,Barri,10.2103207964602
2015-01-01T00:00:00Z,"Sants",18,Barri,10.992
2015-01-01T00:00:00Z,"les Roquetes",50,Barri,8.26005373134329
2015-01-01T00:00:00Z,"Sant Pere, Santa Caterina i la Ribera",4,Barri,12.6979
2015-01-01T00:00:00Z,"la Font d'en Fargues",36,Barri,11.373
2015-01-01T00:00:00Z,"el Coll",29,Barri,9.36330303030303
2015-01-01T00:00:00Z,"el Camp de l'Arpa del Clot",64,Barri,10.6257
2015-01-01T00:00:00Z,"Sant Andreu",9,Districte,8.9024
2015-01-01T00:00:00Z,"Vallcarca i els Penitents",28,Barri,11.5532
2015-01-01T00:00:00Z,"Baró de Viver",58,Barri,4.7787
2015-01-01T00:00:00Z,"el Besòs i el Maresme",70,Barri,8.3818
2015-01-01T00:00:00Z,"Sant Andreu",60,Barri,10.0344
2015-01-01T00:00:00Z,"Sant Martí de Provençals",72,Barri,9.31748666666667
2015-01-01T00:00:00Z,"Nou Barris",8,Districte,8.3025
2015-01-01T00:00:00Z,"Vilapicina i la Torre Llobeta",44,Barri,8.97642755102041
2015-01-01T00:00:00Z,"l'Antiga Esquerra de l'Eixample",8,Barri,10.5819306547619
2015-01-01T00:00:00Z,"la Barceloneta",3,Barri,15.672944516129
2015-01-01T00:00:00Z,"Provençals del Poblenou",71,Barri,9.9554
2015-01-01T00:00:00Z,"Sant Genís dels Agudells",39,Barri,7.64225238095238
2015-01-01T00:00:00Z,"Ciutat Meridiana",55,Barri,6.58264
2015-01-01T00:00:00Z,"Eixample",2,Districte,10.3904
2015-01-01T00:00:00Z,"la Salut",30,Barri,10.2486064935065
2015-01-01T00:00:00Z,"l'Antiga Esquerra de l'Eixample",8,Barri,11.3658
2015-01-01T00:00:00Z,"la Font de la Guatlla",14,Barri,11.1952869565217
2015-01-01T00:00:00Z,"el Bon Pastor",59,Barri,8.33454054054054
2015-01-01T00:00:00Z,"Sant Pere, Santa Caterina i la Ribera",4,Barri,11.5060976415094
2015-01-01T00:00:00Z,"la Bordeta",16,Barri,9.8429
2015-01-01T00:00:00Z,"Sarrià-Sant Gervasi",5,Districte,11.6126
2015-01-01T00:00:00Z,"el Baix Guinardó",33,Barri,10.3447589147287
2015-01-01T00:00:00Z,"el Poblenou",68,Barri,10.617845
2015-01-01T00:00:00Z,"la Nova Esquerra de l'Eixample",9,Barri,11.2679
2015-01-01T00:00:00Z,"Sant Andreu",60,Barri,9.28281380952381
2015-01-01T00:00:00Z,"les Tres Torres",24,Barri,12.7978107692308
2015-01-01T00:00:00Z,"Ciutat Vella",1,Districte,11.7539
2015-01-01T00:00:00Z,"Pedralbes",21,Barri,11.3657404255319
2015-01-01T00:00:00Z,"la Prosperitat",52,Barri,9.05296195652173
2015-01-01T00:00:00Z,"la Dreta de l'Eixample",7,Barri,11.2916
2015-01-01T00:00:00Z,"Hostafrancs",15,Barri,11.1196
2015-01-01T00:00:00Z,"el Turó de la Peira",46,Barri,7.21190882352941
2015-01-01T00:00:00Z,"la Vila de Gràcia",31,Barri,11.452015
2015-01-01T00:00:00Z,"Sant Martí",10,Districte,10.6448
2015-01-01T00:00:00Z,"Sarrià",23,Barri,14.5361
2015-01-01T00:00:00Z,"Sant Gervasi - Galvany",26,Barri,12.7318
2015-01-01T00:00:00Z,"el Camp d'en Grassot i Gràcia Nova",32,Barri,11.3303
2015-01-01T00:00:00Z,"Sant Genís dels Agudells",39,Barri,8.3222
2015-01-01T00:00:00Z,"Gràcia",6,Districte,10.9771
2015-01-01T00:00:00Z,"Sarrià-Sant Gervasi",5,Districte,12.9586
2015-01-01T00:00:00Z,"la Sagrada Família",6,Barri,11.1051
2015-01-01T00:00:00Z,"Verdun",51,Barri,9.1444
2015-01-01T00:00:00Z,"el Camp de l'Arpa del Clot",64,Barri,9.64333227272727
2015-01-01T00:00:00Z,"la Barceloneta",3,Barri,16.3294
2015-01-01T00:00:00Z,"Verdun",51,Barri,8.79785614035088
2015-01-01T00:00:00Z,"Horta",43,Barri,8.86506951219512
2015-01-01T00:00:00Z,"la Marina de Port",13,Barri,6.91372533333333
2015-01-01T00:00:00Z,"el Guinardó",35,Barri,10.0814681564246
2015-01-01T00:00:00Z,"Hostafrancs",15,Barri,10.6878352941176
2015-01-01T00:00:00Z,"Sant Gervasi - la Bonanova",25,Barri,12.8241
2015-01-01T00:00:00Z,"la Trinitat Vella",57,Barri,6.89246333333333
2015-01-01T00:00:00Z,"Sant Gervasi - la Bonanova",25,Barri,11.0784855172414
2015-01-01T00:00:00Z,"Horta",43,Barri,9.5169
2015-01-01T00:00:00Z,"el Parc i la Llacuna del Poblenou",66,Barri,9.81808363636364
2015-01-01T00:00:00Z,"el Barri Gòtic",2,Barri,10.4549493333333
2015-01-01T00:00:00Z,"la Clota",42,Barri,7.9685
2015-01-01T00:00:00Z,"Diagonal Mar i el Front Marítim del Poblenou",69,Barri,11.6316583333333
2015-01-01T00:00:00Z,"el Fort Pienc",5,Barri,10.8908
2015-01-01T00:00:00Z,"la Trinitat Nova",53,Barri,8.787
2015-01-01T00:00:00Z,"Sants",18,Barri,10.2960859649123
2015-01-01T00:00:00Z,"Sant Andreu",9,Districte,9.6108
2015-01-01T00:00:00Z,"Sants - Badal",17,Barri,9.92275
2015-01-01T00:00:00Z,"la Marina de Port",13,Barri,8.3625
2015-01-01T00:00:00Z,"el Putxet i el Farró",27,Barri,12.3254
2015-01-01T00:00:00Z,"la Font de la Guatlla",14,Barri,11.3287
2015-01-01T00:00:00Z,"Porta",45,Barri,8.27879636363636
2015-01-01T00:00:00Z,"Gràcia",6,Districte,11.819
2015-01-01T00:00:00Z,"el Coll",29,Barri,9.8996
2015-01-01T00:00:00Z,"la Vila Olímpica del Poblenou",67,Barri,12.9306357142857
2015-01-01T00:00:00Z,"Baró de Viver",58,Barri,5.0809875
2015-04-01T00:00:00Z,"Vallvidrera, el Tibidabo i les Planes",22,Barri,9.108675
2015-04-01T00:00:00Z,"el Poble Sec - AEI Parc Montjuïc",11,Barri,11.359191025641
2015-04-01T00:00:00Z,"Baró de Viver",58,Barri,5.5808
2015-04-01T00:00:00Z,"el Carmel",37,Barri,9.18787593984963
2015-04-01T00:00:00Z,"les Roquetes",50,Barri,8.83482631578947
2015-04-01T00:00:00Z,"la Font d'en Fargues",36,Barri,10.3126869565217
2015-04-01T00:00:00Z,"el Camp d'en Grassot i Gràcia Nova",32,Barri,10.9084405529954
2015-04-01T00:00:00Z,"el Guinardó",35,Barri,10.1945590163934
2015-04-01T00:00:00Z,"Gràcia",6,Districte,11.7729
2015-04-01T00:00:00Z,"Canyelles",49,Barri,7.23378333333333
2015-04-01T00:00:00Z,"el Coll",29,Barri,9.6953129032258
2015-04-01T00:00:00Z,"Ciutat Vella",1,Districte,12.1275
2015-04-01T00:00:00Z,"la Verneda i la Pau",73,Barri,9.44138153846154
2015-04-01T00:00:00Z,"el Camp de l'Arpa del Clot",64,Barri,10.5960099137931
2015-04-01T00:00:00Z,"Montbau",40,Barri,9.73332068965517
2015-04-01T00:00:00Z,"el Barri Gòtic",2,Barri,11.070368902439
2015-04-01T00:00:00Z,"Sant Gervasi - la Bonanova",25,Barri,12.5999
2015-04-01T00:00:00Z,"Hostafrancs",15,Barri,10.9122551724138
2015-04-01T00:00:00Z,"Sarrià-Sant Gervasi",5,Districte,12.8822
2015-04-01T00:00:00Z,"el Parc i la Llacuna del Poblenou",66,Barri,12.0073175675676
2015-04-01T00:00:00Z,"Ciutat Meridiana",55,Barri,6.71290769230769
2015-04-01T00:00:00Z,"el Raval",1,Barri,10.923538630137
2015-04-01T00:00:00Z,"Provençals del Poblenou",71,Barri,10.0224054794521
2015-04-01T00:00:00Z,"Sant Andreu",9,Districte,9.5915
2015-04-01T00:00:00Z,"el Fort Pienc",5,Barri,11.0377619565217
2015-04-01T00:00:00Z,"la Bordeta",16,Barri,9.50804461538462
2015-04-01T00:00:00Z,"la Teixonera",38,Barri,11.1542644444444
2015-04-01T00:00:00Z,"Vallbona",56,Barri,5.85756
2015-04-01T00:00:00Z,"la Barceloneta",3,Barri,15.99648
2015-04-01T00:00:00Z,"el Clot",65,Barri,10.5343164285714
2015-04-01T00:00:00Z,"el Besòs i el Maresme",70,Barri,8.38335079365079
2015-04-01T00:00:00Z,"la Sagrera",61,Barri,9.58571708860759
2015-04-01T00:00:00Z,"el Baix Guinardó",33,Barri,10.1816410447761
2015-04-01T00:00:00Z,"la Font de la Guatlla",14,Barri,10.6290139534884
